candidate_id,boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,candidate_minus_reference_temperature_c,candidate_minus_reference_pressure_mpa
C2-EXTENDED-TABULATED-SURROGATE,105,269.2148237466812,R1-SIDE,REGION-1,SubcooledLiquid,269.2148237466812,5.435623151754221,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.214738182049,5.435912845074036,,true,-8.556463217246346E-05,0.00028969331981443247
C2-EXTENDED-TABULATED-SURROGATE,105,269.2148237466812,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.2148237466812,5.43556879606626,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.2147619112476,5.435594816531152,9.793577185969565E-07,true,-6.18354335983895E-05,2.602046489208476E-05
C2-EXTENDED-TABULATED-SURROGATE,105,269.2148237466812,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.2148237466812,5.43556879606626,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.21542127642545,5.435651066994392,0.9999997279319879,true,0.0005975297442546434,8.227092813228865E-05
C2-EXTENDED-TABULATED-SURROGATE,105,269.2148237466812,R2-SIDE,REGION-2,SuperheatedVapor,269.2148237466812,5.4355144403783,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,106,269.2245281159875,R1-SIDE,REGION-1,SubcooledLiquid,269.2245281159875,5.436450738569575,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.22444189174075,5.436743393132357,,true,-8.622424672921625E-05,0.0002926545627817134
C2-EXTENDED-TABULATED-SURROGATE,106,269.2245281159875,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.2245281159875,5.436396374605828,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.22446567833003,5.436422645193881,9.791549970744733E-07,true,-6.243765744784469E-05,2.6270588052490496E-05
C2-EXTENDED-TABULATED-SURROGATE,106,269.2245281159875,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.2245281159875,5.436396374605828,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.2251313296957,5.436479431932,0.9999997347670675,true,0.0006032137082456757,8.30573261714207E-05
C2-EXTENDED-TABULATED-SURROGATE,106,269.2245281159875,R2-SIDE,REGION-2,SuperheatedVapor,269.2245281159875,5.436342010642083,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,107,269.286198878288,R1-SIDE,REGION-1,SubcooledLiquid,269.286198878288,5.4417122584454365,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.2861133321785,5.4420013559862745,,true,-8.554610951705399E-05,0.00028909754083805694
C2-EXTENDED-TABULATED-SURROGATE,107,269.286198878288,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.286198878288,5.441657841867017,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.2861370707784,5.441683833545425,9.793490743131494E-07,true,-6.180750960993464E-05,2.5991678407777385E-05
C2-EXTENDED-TABULATED-SURROGATE,107,269.286198878288,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.286198878288,5.441657841867017,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.2867953625531,5.441739992436613,0.9999997272633995,true,0.0005964842650882929,8.215056959581801E-05
C2-EXTENDED-TABULATED-SURROGATE,107,269.286198878288,R2-SIDE,REGION-2,SuperheatedVapor,269.286198878288,5.441603425288599,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,108,269.3115269780159,R1-SIDE,REGION-1,SubcooledLiquid,269.3115269780159,5.44387428362823,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.3114441495468,5.44415072906055,,true,-8.282846908969077E-05,0.00027644543231986063
C2-EXTENDED-TABULATED-SURROGATE,108,269.3115269780159,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.3115269780159,5.4438198454297755,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3114676585385,5.443844786751954,9.801728190623814E-07,true,-5.931947737281007E-05,2.4941322178229086E-05
C2-EXTENDED-TABULATED-SURROGATE,108,269.3115269780159,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.3115269780159,5.4438198454297755,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3120992183575,5.443898665139167,0.9999996978816096,true,0.0005722403416257293,7.88197093912757E-05
C2-EXTENDED-TABULATED-SURROGATE,108,269.3115269780159,R2-SIDE,REGION-2,SuperheatedVapor,269.3115269780159,5.4437654072313215,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,109,269.34476251006106,R1-SIDE,REGION-1,SubcooledLiquid,269.34476251006106,5.446712287971356,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.34468540355385,5.446962256861364,,true,-7.710650720582635E-05,0.0002499688900083896
C2-EXTENDED-TABULATED-SURROGATE,109,269.34476251006106,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.34476251006106,5.446657821393141,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447084427502,5.446680559056524,9.819114642480067E-07,true,-5.4067310884420294E-05,2.2737663383232132E-05
C2-EXTENDED-TABULATED-SURROGATE,109,269.34476251006106,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.34476251006106,5.446657821393141,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3452839847065,5.446729658558208,0.9999996361373799,true,0.0005214746454385022,7.183716506720117E-05
C2-EXTENDED-TABULATED-SURROGATE,109,269.34476251006106,R2-SIDE,REGION-2,SuperheatedVapor,269.34476251006106,5.446603354814927,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,110,269.35565841197956,R1-SIDE,REGION-1,SubcooledLiquid,269.35565841197956,5.44764294217726,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.355583714152,5.447881793127949,,true,-7.46978275856236E-05,0.00023885095068898465
C2-EXTENDED-TABULATED-SURROGATE,110,269.35565841197956,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.35565841197956,5.447588466292596,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3556065473814,5.447610276691629,9.82645051534066E-07,true,-5.186459816286515E-05,2.181039903259574E-05
C2-EXTENDED-TABULATED-SURROGATE,110,269.35565841197956,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.35565841197956,5.447588466292596,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.35615856407946,5.447657369252794,0.9999996101670408,true,0.0005001520999030618,6.890296019790298E-05
C2-EXTENDED-TABULATED-SURROGATE,110,269.35565841197956,R2-SIDE,REGION-2,SuperheatedVapor,269.35565841197956,5.447533990407933,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,111,269.35622538924224,R1-SIDE,REGION-1,SubcooledLiquid,269.35622538924224,5.447691372861352,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.3561508239553,5.447929612344085,,true,-7.456528692273423E-05,0.0002382394827327161
C2-EXTENDED-TABULATED-SURROGATE,111,269.35622538924224,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.35622538924224,5.447636896492387,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3561736586686,5.447658656972652,9.82684395307015E-07,true,-5.173057365936984E-05,2.17604802648097E-05
C2-EXTENDED-TABULATED-SURROGATE,111,269.35622538924224,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.35622538924224,5.447636896492387,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3567243722488,5.4477056383648055,0.9999996088022118,true,0.000498983006536946,6.874187241834306E-05
C2-EXTENDED-TABULATED-SURROGATE,111,269.35622538924224,R2-SIDE,REGION-2,SuperheatedVapor,269.35622538924224,5.447582420123423,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,112,269.3710194945336,R1-SIDE,REGION-1,SubcooledLiquid,269.3710194945336,5.448955188140975,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.3709486395187,5.449176321207141,,true,-7.085501488290902E-05,0.00022113306616677875
C2-EXTENDED-TABULATED-SURROGATE,112,269.3710194945336,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.3710194945336,5.448900699133983,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3709711618079,5.448921032412176,9.838148195605032E-07,true,-4.833272566884261E-05,2.0333278193618298E-05
C2-EXTENDED-TABULATED-SURROGATE,112,269.3710194945336,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.3710194945336,5.448900699133983,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.37148567402653,5.448964925465068,0.9999995689463591,true,0.00046617949294613936,6.422633108549292E-05
C2-EXTENDED-TABULATED-SURROGATE,112,269.3710194945336,R2-SIDE,REGION-2,SuperheatedVapor,269.3710194945336,5.448846210126992,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,113,269.3758408248424,R1-SIDE,REGION-1,SubcooledLiquid,269.3758408248424,5.449367108043551,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.375771283827,5.4495821871322985,,true,-6.954101536393864E-05,0.0002150790887478493
C2-EXTENDED-TABULATED-SURROGATE,113,269.3758408248424,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.3758408248424,5.449312614917401,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3757936821005,5.449332441763912,9.842164320539286E-07,true,-4.714274189154821E-05,1.9826846510362373E-05
C2-EXTENDED-TABULATED-SURROGATE,113,269.3758408248424,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.3758408248424,5.449312614917401,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.37629538776605,5.449375242289396,0.9999995547197991,true,0.00045456292366452544,6.262737199502766E-05
C2-EXTENDED-TABULATED-SURROGATE,113,269.3758408248424,R2-SIDE,REGION-2,SuperheatedVapor,269.3758408248424,5.449258121791252,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,114,269.38479275703435,R1-SIDE,REGION-1,SubcooledLiquid,269.38479275703435,5.450131997156127,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.3847257924708,5.450335211191428,,true,-6.69645635298366E-05,0.00020321403530054738
C2-EXTENDED-TABULATED-SURROGATE,114,269.38479275703435,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.38479275703435,5.450077496381163,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.38474797561605,5.450096332814056,9.85001886466642E-07,true,-4.478141829622473E-05,1.8836432892577193E-05
