candidate_id,probe_id,logical_step,elapsed_s,path_id,from_node,to_node,candidate_resolved,candidate_driving_pa,candidate_flow_kg_s,canonical_flow_kg_s,if97_counterfactual_flow_kg_s,abs_candidate_minus_canonical_flow_kg_s,abs_candidate_minus_if97_flow_kg_s,driving_sign_changed_from_production
C2-EXTENDED-TABULATED-SURROGATE,background-reference,36000,360,RETURN,outlet,drum,true,424883.82993064454,130.3662272109835,99.99999989456386,130.36092939911268,30.366227316419653,0.005297811870832447,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,36000,360,FEEDWATER-PUMP,feedwater-inventory,drum,true,1156734.814480518,34.010804378616484,13.339237210683912,34.065513731489276,20.671567167932572,0.05470935287279133,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,42000,420,MCP,suction,pressure,true,988465.9598638566,140.60341104424577,100.00000053991201,140.60207245483593,40.603410504333766,0.0013385894098405515,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,42000,420,CHANNEL,pressure,outlet,true,-504957.9618517743,-142.12078832482942,100.00000011285562,-142.113544091596,242.12078843768504,0.007244233233421937,true
C2-EXTENDED-TABULATED-SURROGATE,background-reference,42000,420,RETURN,outlet,drum,true,424883.82993064454,130.3662272109835,100.00000114687066,130.36092939911268,30.36622606411285,0.005297811870832447,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,42000,420,FEEDWATER-PUMP,feedwater-inventory,drum,true,1156734.8139895936,34.0108043713993,13.339237038396698,34.065513730895894,20.671567333002606,0.0547093594965915,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,48000,480,MCP,suction,pressure,true,988465.9598638566,140.60341104424577,100.00000075982659,140.60207245483593,40.60341028441918,0.0013385894098405515,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,48000,480,CHANNEL,pressure,outlet,true,-504957.9618517743,-142.12078832482942,100.00000037672613,-142.113544091596,242.12078870155557,0.007244233233421937,true
C2-EXTENDED-TABULATED-SURROGATE,background-reference,48000,480,RETURN,outlet,drum,true,424883.82993064454,130.3662272109835,100.00000114687066,130.36092939911268,30.36622606411285,0.005297811870832447,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,48000,480,FEEDWATER-PUMP,feedwater-inventory,drum,true,1156734.814273757,34.01080437557684,13.339237050124458,34.06551374016744,20.67156732545238,0.05470936459060027,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,54000,540,MCP,suction,pressure,true,988465.9598638566,140.60341104424577,100.00000083033684,140.60207245483593,40.60341021390893,0.0013385894098405515,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,54000,540,CHANNEL,pressure,outlet,true,-504957.9618517743,-142.12078832482942,100.00000083172098,-142.11354436030103,242.12078915655042,0.0072439645283850496,true
C2-EXTENDED-TABULATED-SURROGATE,background-reference,54000,540,RETURN,outlet,drum,true,424883.82993064454,130.3662272109835,100.00000032016206,130.36092969204267,30.36622689082145,0.005297518940835744,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,54000,540,FEEDWATER-PUMP,feedwater-inventory,drum,true,1156734.8151140893,34.01080438793075,13.339237237770089,34.06551375831395,20.67156715016066,0.05470937038320045,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,60000,600,MCP,suction,pressure,true,988465.9598638566,140.60341104424577,100.00000097387097,140.60207245483593,40.60341007037481,0.0013385894098405515,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,60000,600,CHANNEL,pressure,outlet,true,-504957.9645814832,-142.12078870896872,100.00000135723388,-142.11354436030103,242.1207900662026,0.007244348667683198,true
C2-EXTENDED-TABULATED-SURROGATE,background-reference,60000,600,RETURN,outlet,drum,true,424883.83266035345,130.36622762975898,100.00000032016206,130.36092969204267,30.366227309596923,0.005297937716306933,false
C2-EXTENDED-TABULATED-SURROGATE,background-reference,60000,600,FEEDWATER-PUMP,feedwater-inventory,drum,true,1156734.8155756416,34.010804394716125,13.339237256604022,34.06551377376177,20.671567138112103,0.05470937904564721,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,2784,0,MCP,suction,pressure,true,990724.0608995806,140.76392015709,107.86984523242108,140.76272650661087,32.89407492466893,0.0011936504791378866,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,2784,0,CHANNEL,pressure,outlet,true,-565600.7370813194,-150.41286342348775,107.84867014590101,-150.40649876813353,258.26153356938875,0.006364655354218485,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,2784,0,RETURN,outlet,drum,true,458790.21589167655,135.46810929391117,106.24742123397387,135.46582049941685,29.220688059937302,0.0022887944943192906,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,2784,0,FEEDWATER-PUMP,feedwater-inventory,drum,true,1167032.861138991,34.161862670805746,13.364068550512673,34.24043673887731,20.797794120293073,0.07857406807156053,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,8784,60,MCP,suction,pressure,true,981104.3308076952,140.07885856243226,101.88596059705775,140.0770994577336,38.19289796537451,0.0017591046986638048,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,8784,60,CHANNEL,pressure,outlet,true,-509526.1470948209,-142.76220047264906,101.87204702968509,-142.75357325095587,244.63424750233415,0.008627221693188858,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,8784,60,RETURN,outlet,drum,true,472631.4546943229,137.49639336278213,103.39170488316243,137.48947677415262,34.104688479619696,0.006916588629508169,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,8784,60,FEEDWATER-PUMP,feedwater-inventory,drum,true,1086887.174994192,32.967971957555896,14.844986146362718,32.96820780885821,18.12298581119318,0.0002358513023139608,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,14784,120,MCP,suction,pressure,true,933176.6983092881,136.6145452218971,105.4283494310372,136.6156308708177,31.186195790859884,0.0010856489206219067,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,14784,120,CHANNEL,pressure,outlet,true,-404704.6209109322,-127.23279780165682,105.24942188936794,-127.22845089961612,232.48221969102474,0.004346902040694545,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,14784,120,RETURN,outlet,drum,true,471703.00664832164,137.36127644257266,105.44361352904157,137.35568764485186,31.91766291353109,0.00558879772080445,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,14784,120,FEEDWATER-PUMP,feedwater-inventory,drum,true,1130863.8469926128,33.62831912232029,17.28422915929627,33.62855361896356,16.34408996302402,0.00023449664326591346,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,20784,180,MCP,suction,pressure,true,926500.5342264664,136.12498185318273,102.40247734510908,136.124760995881,33.722504508073655,0.00022085730174126184,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,20784,180,CHANNEL,pressure,outlet,true,-433182.27215826965,-131.63316788078447,102.20690760511592,-131.62967923375192,233.8400754859004,0.0034886470325545815,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,20784,180,RETURN,outlet,drum,true,461616.17216850724,135.88468231092233,102.44235749603615,135.88262751543286,33.44232481488618,0.002054795489470962,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,20784,180,FEEDWATER-PUMP,feedwater-inventory,drum,true,1096228.9497224586,33.10934837357055,16.300026961658304,33.10983003962199,16.809321411912244,0.00048166605144217556,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,26784,240,MCP,suction,pressure,true,943667.5254094257,137.3803133938357,100.62036726164747,137.38188465831266,36.75994613218823,0.0015712644769507733,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,26784,240,CHANNEL,pressure,outlet,true,-471696.7475819116,-137.36036511045123,100.48674934486715,-137.3577994992708,237.84711445531838,0.002565611180415317,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,26784,240,RETURN,outlet,drum,true,455784.0856845816,135.02356619265862,100.57260301236511,135.02110284294974,34.45096318029351,0.0024633497088757395,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,26784,240,FEEDWATER-PUMP,feedwater-inventory,drum,true,1090882.7145721288,33.028513659747524,16.093376058894673,33.02890140500069,16.93513760085285,0.00038774525316398467,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,32784,300,MCP,suction,pressure,true,962375.1150884142,138.73536788349352,99.61536509407972,138.73592198081545,39.1200027894138,0.0005540973219240186,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,32784,300,CHANNEL,pressure,outlet,true,-502824.1639870865,-141.82019094432027,99.54485995603764,-141.81422437889267,241.36505090035791,0.00596656542759888,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,32784,300,RETURN,outlet,drum,true,452899.95898707415,134.59568477288923,99.5653970684299,134.58710045938264,35.030287704459326,0.008584313506588614,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,32784,300,FEEDWATER-PUMP,feedwater-inventory,drum,true,1088676.1520657968,32.995092848267554,15.940684017938445,32.99510262322218,17.05440883032911,9.774954627062016E-06,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,38784,360,MCP,suction,pressure,true,976991.8336461369,139.78496583296337,99.06867970955915,139.78680571181565,40.71628612340422,0.0018398788522802079,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,38784,360,CHANNEL,pressure,outlet,true,-524817.5158259531,-144.88858006426221,99.04604583727536,-144.88412089696698,243.93462590153757,0.004459167295237876,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,38784,360,RETURN,outlet,drum,true,451538.5032477415,134.393229479426,99.02374177853561,134.38884745361383,35.36948770089039,0.0043820258121627376,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,38784,360,FEEDWATER-PUMP,feedwater-inventory,drum,true,1088700.2055519708,32.99545734721631,15.83831803398749,32.995888922765396,17.157139313228818,0.00043157554908646034,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,44784,420,MCP,suction,pressure,true,987154.8212526652,140.51012926139276,98.78350507314344,140.51069759285878,41.72662418824932,0.0005683314660132055,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,44784,420,CHANNEL,pressure,outlet,true,-539497.5411949563,-146.90099267124864,98.7934329082542,-146.90251276433648,245.69442557950285,0.0015200930878336294,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,44784,420,RETURN,outlet,drum,true,451094.69481748476,134.32716699424353,98.74923970121107,134.32978582784395,35.57792729303246,0.0026188336004224766,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,44784,420,FEEDWATER-PUMP,feedwater-inventory,drum,true,1090258.0601489153,33.019056015412,15.773589759107407,33.019543614796525,17.24546625630459,0.00048759938452747065,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,50784,480,MCP,suction,pressure,true,993797.3861673708,140.98208298697895,98.62455534822769,140.98189982210008,42.357527638751264,0.00018316487887659605,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,50784,480,CHANNEL,pressure,outlet,true,-549475.0609222691,-148.25317007366408,98.65495291261486,-148.24969898476314,246.90812298627895,0.0034710889009375023,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,50784,480,RETURN,outlet,drum,true,451268.029333038,134.3529723278258,98.61135315104987,134.34595770415825,35.74161917677593,0.007014623667544129,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,50784,480,FEEDWATER-PUMP,feedwater-inventory,drum,true,1092543.9631043226,33.05365279518018,15.723547196156069,33.05368186204745,17.330105599024108,2.9066867270444163E-05,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,56784,540,MCP,suction,pressure,true,998351.6410896591,141.30475158958095,98.54258587463916,141.30454030017276,42.76216571494179,0.00021128940818471165,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,56784,540,CHANNEL,pressure,outlet,true,-556684.1124113014,-149.2225334741776,98.58632152358805,-149.21624280481748,247.80885499776565,0.006290669360112133,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,56784,540,RETURN,outlet,drum,true,451676.0022086741,134.41369010761875,98.54556376875348,134.40978064799768,35.86812633886527,0.003909459621070255,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,56784,540,FEEDWATER-PUMP,feedwater-inventory,drum,true,1095989.5659770314,33.105733128523696,15.70571078154846,33.106211492565286,17.400022346975234,0.0004783640415908508,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,62784,600,MCP,suction,pressure,true,1001053.6494422917,141.49584088886087,98.55861504974044,141.49571264008333,42.93722583912043,0.00012824877754269437,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,62784,600,CHANNEL,pressure,outlet,true,-560781.3264237454,-149.77066821293752,98.60974108585756,-149.77185084797296,248.3804092987951,0.001182635035434032,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,62784,600,RETURN,outlet,drum,true,452241.32049125386,134.49777998037794,98.55726779984087,134.50139859839527,35.94051218053707,0.003618618017327435,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,62784,600,FEEDWATER-PUMP,feedwater-inventory,drum,true,1099751.0974322334,33.16249534387051,15.70334192093351,33.16292329351062,17.459153422937,0.0004279496401125016,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,68784,660,MCP,suction,pressure,true,1002556.650120889,141.6020232991668,98.59693104423935,141.60200963372236,43.00509225492745,1.3665444441812724E-05,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,68784,660,CHANNEL,pressure,outlet,true,-563526.9130822956,-150.13685930940417,98.65176799644979,-150.13299328498942,248.78862730585396,0.003866024414747926,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,68784,660,RETURN,outlet,drum,true,453025.9439976447,134.6144039837706,98.59751138598376,134.60734921949017,36.01689259778682,0.0070547642804115185,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,68784,660,FEEDWATER-PUMP,feedwater-inventory,drum,true,1103541.9984490667,33.21960262328655,15.703666507078486,33.219711888245556,17.51593611620806,0.0001092649590077599,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,74784,720,MCP,suction,pressure,true,1003370.3377532284,141.65947463923678,98.64537771566397,141.65985409113824,43.01409692357281,0.0003794519014661546,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,74784,720,CHANNEL,pressure,outlet,true,-565437.4263218731,-150.39114685670472,98.70150009586416,-150.38606945746062,249.09264695256888,0.005077399244100889,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,74784,720,RETURN,outlet,drum,true,453784.58942416165,134.72707069095827,98.65933081941434,134.72373057103226,36.067739871543935,0.003340119926008356,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,74784,720,FEEDWATER-PUMP,feedwater-inventory,drum,true,1107350.9272908196,33.27688277604769,15.708868040400247,33.27738591298189,17.568014735647445,0.0005031369341992331,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,80784,780,MCP,suction,pressure,true,1003806.8106393592,141.69028270416848,98.70453446573217,141.68979707915403,42.985748238436315,0.0004856250144484875,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,80784,780,CHANNEL,pressure,outlet,true,-566747.5156021116,-150.56527031186332,98.76044244956803,-150.56613782145132,249.32571276143136,0.0008675095880050776,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,80784,780,RETURN,outlet,drum,true,454495.177679787,134.83251502212468,98.72069274565064,134.8362733494581,36.111822276474044,0.003758327333429179,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,80784,780,FEEDWATER-PUMP,feedwater-inventory,drum,true,1111203.83544756,33.334724169363696,15.717618890018285,33.335136151207784,17.61710527934541,0.000411981844088416,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,86784,840,MCP,suction,pressure,true,1003993.2503725417,141.70344035149898,98.77053345414275,141.70338544009473,42.93290689735623,5.491140424851437E-05,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,86784,840,CHANNEL,pressure,outlet,true,-567787.5339718277,-150.70335549971378,98.82570231362976,-150.6996475053378,249.52905781334354,0.0037079943759863454,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,86784,840,RETURN,outlet,drum,true,455284.36868236534,134.9495266656931,98.77742532872517,134.9425452774478,36.17210133696793,0.006981388245293374,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,86784,840,FEEDWATER-PUMP,feedwater-inventory,drum,true,1115012.7611154383,33.391806796210325,15.727760946968045,33.391898126624945,17.664045849242278,9.133041461950597E-05,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,92784,900,MCP,suction,pressure,true,1004119.9132390402,141.7123786575499,98.81669314030025,141.7127833522704,42.895685517249646,0.00040469472051540833,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,92784,900,CHANNEL,pressure,outlet,true,-568976.0741592762,-150.8610054532683,98.87092449545497,-150.85588213249673,249.73192994872326,0.005123320771559747,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,92784,900,RETURN,outlet,drum,true,455995.20498973865,135.05483404746957,98.83477976193345,135.05092579112213,36.22005428553612,0.003908256347443739,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,92784,900,FEEDWATER-PUMP,feedwater-inventory,drum,true,1118596.19592583,33.445421150373186,15.732581783068744,33.44591117501852,17.71283936730444,0.000490024645337428,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,98784,960,MCP,suction,pressure,true,1004207.260379089,141.7185422151307,98.88752565577155,141.71792105455938,42.83101655935914,0.0006211605713133395,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,98784,960,CHANNEL,pressure,outlet,true,-569721.4207809553,-150.95978547692167,98.94087432528579,-150.95782243743463,249.90065980220746,0.0019630394870375767,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,98784,960,RETURN,outlet,drum,true,456656.55706744525,135.15273686721187,98.8967865236066,135.15472003212207,36.25595034360528,0.0019831649102002302,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,98784,960,FEEDWATER-PUMP,feedwater-inventory,drum,true,1122352.9079569494,33.50153590444697,15.747141305451722,33.502001972535965,17.754394598995248,0.0004660680889969626,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,104784,1020,MCP,suction,pressure,true,1004124.1531976936,141.71267785189113,98.95815158606004,141.7125035025319,42.75452626583109,0.00017434935924143247,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,104784,1020,CHANNEL,pressure,outlet,true,-570288.6911090168,-151.03492193648682,99.00991784680633,-151.03247113223784,250.04483978329316,0.002450804248979921,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,104784,1020,RETURN,outlet,drum,true,457436.80199865456,135.26814880061818,98.97372381585679,135.26269313046598,36.29442498476139,0.005455670152201719,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,104784,1020,FEEDWATER-PUMP,feedwater-inventory,drum,true,1125931.7030978668,33.554905797779654,15.759644825253183,33.554979702223704,17.79526097252647,7.390444405075414E-05,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,110784,1080,MCP,suction,pressure,true,1003813.8385893375,141.69077871120177,103.35291123901287,141.69100543525067,38.337867472188904,0.00022672404890045073,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,110784,1080,CHANNEL,pressure,outlet,true,-571235.0941971884,-151.1601924049038,103.39386446922852,-151.15511765947855,254.5540568741323,0.005074745425247329,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,110784,1080,RETURN,outlet,drum,true,460258.4687501725,135.6847034488667,100.1518209113018,135.67879231881403,35.532882537564916,0.005911130052680846,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,110784,1080,FEEDWATER-PUMP,feedwater-inventory,drum,true,1146738.3847011384,33.86352587521179,16.342835448928604,33.8638673386822,17.52069042628319,0.0003414634704057562,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,116784,1140,MCP,suction,pressure,true,995262.8194722974,141.08598934495922,107.63222171227824,141.08548718853925,33.45376763268098,0.000502156419969424,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,116784,1140,CHANNEL,pressure,outlet,true,-566509.3447093641,-150.5336300910018,107.66330833044553,-150.5275525270191,258.1969384214473,0.006077563982699985,true
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,116784,1140,RETURN,outlet,drum,true,473701.7579008622,137.651989873138,106.70858891241942,137.64360916020055,30.94340096071859,0.008380712937452017,false
C2-EXTENDED-TABULATED-SURROGATE,exact-v9-5-to-6mwe,116784,1140,FEEDWATER-PUMP,feedwater-inventory,drum,true,1159741.41209942,34.0549763191728,16.811237513859524,34.0549965470956,17.243738805313278,2.0227922796323128E-05,false
