probe_id,logical_step,elapsed_s,node_id,production_phase,production_quality,production_density_kg_m3,production_u_j_kg,production_temperature_c,production_pressure_mpa,reference_resolved,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,reference_minus_production_pressure_mpa
exact-v9-5-to-6mwe,62784,600,drum,SaturatedMixture,0.040943402605917036,394.65169233329823,1225136.8532969425,278.7956744447165,6.300698294886417,true,REGION-4-MIXTURE,SaturatedMixture,269.35565841197956,5.447588466292596,0.035515781309136615,-0.853109828593821
exact-v9-5-to-6mwe,62784,600,feedwater-inventory,SaturatedMixture,5.483353540457635E-06,920.4775768417633,197858.5526892907,47.11622039563957,0.010688632867842057,true,REGION-4-MIXTURE,SaturatedMixture,47.25379668027165,0.010763338159542174,5.515474764911145E-06,7.470529170011675E-05
exact-v9-5-to-6mwe,68784,660,suction,SaturatedMixture,0.00013755993216650757,750.4377202844439,1170688.841859045,278.70203485367335,6.29176487630103,true,REGION-4-MIXTURE,SaturatedMixture,268.258955323696,5.354523505773277,0.0009730675325700006,-0.9372413705277527
exact-v9-5-to-6mwe,68784,660,pressure,SubcooledLiquid,,752.9661733713803,1170361.5676584523,278.6675161091554,6.805696807117915,true,REGION-4-MIXTURE,SaturatedMixture,268.22862460613226,5.351967049157837,0.0008485225363890691,-1.4537297579600779
exact-v9-5-to-6mwe,68784,660,outlet,SaturatedMixture,0.26001823855015666,115.7680939821337,1522717.6477121352,281.49480036979537,6.562392365144561,true,REGION-4-MIXTURE,SaturatedMixture,274.66211806535716,5.915464940975604,0.23142992277315888,-0.6469274241689567
exact-v9-5-to-6mwe,68784,660,drum,SaturatedMixture,0.041306952923868455,393.53822755848023,1226393.2509243388,278.9909156101196,6.3193558746383856,true,REGION-4-MIXTURE,SaturatedMixture,269.5298897445201,5.46248647937816,0.03581717962476893,-0.856869395260226
exact-v9-5-to-6mwe,68784,660,feedwater-inventory,SaturatedMixture,5.768385596472674E-06,917.1696165276664,197869.92179851493,47.118773529663486,0.01069001517702829,true,REGION-4-MIXTURE,SaturatedMixture,47.25636326000097,0.010764736089308044,5.8023453262868475E-06,7.472091227975382E-05
exact-v9-5-to-6mwe,74784,720,suction,SaturatedMixture,0.00011671971499102411,750.4377202844439,1171508.4992371977,278.90379843269477,6.311025602659709,true,REGION-4-MIXTURE,SaturatedMixture,268.4279694974422,5.368786123859572,0.0009626366151255175,-0.9422394788001363
exact-v9-5-to-6mwe,74784,720,pressure,SubcooledLiquid,,752.633058067509,1171157.7632127984,278.85708647923775,6.824479667621133,true,REGION-4-MIXTURE,SaturatedMixture,268.3879977881908,5.3654104108034435,0.0008550035030612451,-1.4590692568176893
exact-v9-5-to-6mwe,74784,720,outlet,SaturatedMixture,0.26009891245904604,116.05152752384781,1523334.9608288226,281.68285735255574,6.580929796950164,true,REGION-4-MIXTURE,SaturatedMixture,274.83064057230956,5.930809657975048,0.231426994562788,-0.6501201389751161
exact-v9-5-to-6mwe,74784,720,drum,SaturatedMixture,0.041666211143485045,392.44558851766976,1227623.8141807732,279.18128669188366,6.337588659436008,true,REGION-4-MIXTURE,SaturatedMixture,269.69983050823214,5.4770475685006454,0.03611495197770573,-0.8605410909353628
exact-v9-5-to-6mwe,74784,720,feedwater-inventory,SaturatedMixture,6.045008158009625E-06,914.0078821874285,197916.92782863244,47.12981623441681,0.010695995649927268,true,REGION-4-MIXTURE,SaturatedMixture,47.26746165007364,0.01077078280538208,6.080759374465404E-06,7.478715545481199E-05
exact-v9-5-to-6mwe,80784,780,suction,SaturatedMixture,9.610132789409566E-05,750.4377202844439,1172311.6824977074,279.10155795892706,6.329947759751767,true,REGION-4-MIXTURE,SaturatedMixture,268.59354792833335,5.382786922488396,0.0009523267159962462,-0.9471608372633709
exact-v9-5-to-6mwe,80784,780,pressure,SubcooledLiquid,,752.2964960332257,1171960.6603802382,279.0482524714854,6.842818703082691,true,REGION-4-MIXTURE,SaturatedMixture,268.5486411511898,5.378986992671804,0.000861599623052612,-1.4638317104108873
exact-v9-5-to-6mwe,80784,780,outlet,SaturatedMixture,0.26017558668883034,116.32805699372716,1523932.0441610173,281.8655645801688,6.598978169456726,true,REGION-4-MIXTURE,SaturatedMixture,274.9943043649197,5.945741039133511,0.23142232118333478,-0.6532371303232152
exact-v9-5-to-6mwe,80784,780,drum,SaturatedMixture,0.04201933406386771,391.3794771173819,1228823.667419796,279.36616068350156,6.355333385762487,true,REGION-4-MIXTURE,SaturatedMixture,269.86491042971613,5.491220523864266,0.036407564205610275,-0.8641128618982208
exact-v9-5-to-6mwe,80784,780,feedwater-inventory,SaturatedMixture,6.315898756720964E-06,910.9588728153351,197994.3852597716,47.148112390615324,0.010705910751387365,true,REGION-4-MIXTURE,SaturatedMixture,47.28584959805005,0.010780807500867904,6.353411934413006E-06,7.489674948053977E-05
exact-v9-5-to-6mwe,86784,840,suction,SaturatedMixture,7.581773121380622E-05,750.4377202844439,1173094.453002547,279.2943406370283,6.348435394437686,true,REGION-4-MIXTURE,SaturatedMixture,268.75488118529313,5.396455562230628,0.0009421939615095652,-0.9519798322070585
exact-v9-5-to-6mwe,86784,840,pressure,SubcooledLiquid,,751.9623697278914,1172756.4336942958,279.23772230816564,6.860654674116002,true,REGION-4-MIXTURE,SaturatedMixture,268.70778965353986,5.392463089971425,0.0008681932656547052,-1.4681915841445772
exact-v9-5-to-6mwe,86784,840,outlet,SaturatedMixture,0.26024912839844777,116.5965959823189,1524508.9098369898,282.04249392702275,6.616491799534261,true,REGION-4-MIXTURE,SaturatedMixture,275.1527390658854,5.960222683927252,0.23141690010609517,-0.6562691156070093
exact-v9-5-to-6mwe,86784,840,drum,SaturatedMixture,0.042364914304079966,390.3445893257969,1229990.1856357888,279.5453303337423,6.372566775137709,true,REGION-4-MIXTURE,SaturatedMixture,270.02492635846113,5.50498542077835,0.03669383447269851,-0.8675813543593582
exact-v9-5-to-6mwe,86784,840,feedwater-inventory,SaturatedMixture,6.582782738259282E-06,907.9996335947033,198096.62055418588,47.172310253030105,0.010719036249543715,true,REGION-4-MIXTURE,SaturatedMixture,47.31016860008242,0.010794077984110315,6.6220392982588265E-06,7.50417345665999E-05
exact-v9-5-to-6mwe,92784,900,suction,SaturatedMixture,5.580079638529683E-05,750.4377202844439,1173859.906016265,279.48290544581585,6.366558406485629,true,REGION-4-MIXTURE,SaturatedMixture,268.91260992884634,5.409844422746818,0.0009322039036155855,-0.956713983738811
exact-v9-5-to-6mwe,92784,900,pressure,SubcooledLiquid,,751.6338220764135,1173538.0366869713,279.4238182588027,6.878321597583757,true,REGION-4-MIXTURE,SaturatedMixture,268.8640391409398,5.405718774474441,0.0008747158221898253,-1.472602823109316
exact-v9-5-to-6mwe,92784,900,outlet,SaturatedMixture,0.26034376579546714,116.8558398363298,1525110.0171860957,282.2183581486021,6.633935163074834,true,REGION-4-MIXTURE,SaturatedMixture,275.3103550732136,5.974656203823785,0.23143107905029692,-0.6592789592510488
exact-v9-5-to-6mwe,92784,900,drum,SaturatedMixture,0.04270902494594504,389.32600715309866,1231149.5619913572,279.7233722093048,6.3897270204992065,true,REGION-4-MIXTURE,SaturatedMixture,270.18390763401965,5.5186873898978055,0.0369787179253488,-0.871039630601401
exact-v9-5-to-6mwe,92784,900,feedwater-inventory,SaturatedMixture,6.844864867959106E-06,905.1353760332156,198217.95863484542,47.201059015960254,0.010734648233806978,true,REGION-4-MIXTURE,SaturatedMixture,47.339061117172264,0.010809862398688596,6.885840623009597E-06,7.521416488161757E-05
exact-v9-5-to-6mwe,98784,960,suction,SaturatedMixture,3.6075326148204346E-05,750.4377202844439,1174607.5147539284,279.6671197337306,6.384301418036535,true,REGION-4-MIXTURE,SaturatedMixture,269.0666279315948,5.422942757787902,0.0009223685577617101,-0.9613586602486333
exact-v9-5-to-6mwe,98784,960,pressure,SubcooledLiquid,,751.3109331524558,1174304.970068827,279.60642144495887,6.895363808289645,true,REGION-4-MIXTURE,SaturatedMixture,269.0172909379006,5.418744300386585,0.0008811686258817958,-1.4766195079030595
exact-v9-5-to-6mwe,98784,960,outlet,SaturatedMixture,0.2604157688022404,117.11088731700265,1525659.8228704887,282.3863567951995,6.650631156479875,true,REGION-4-MIXTURE,SaturatedMixture,275.46072360575204,5.988450904262886,0.23142747359107105,-0.6621802522169888
exact-v9-5-to-6mwe,98784,960,drum,SaturatedMixture,0.04304330668032944,388.33960173111313,1232262.2826210745,279.89308397758316,6.4061172159297515,true,REGION-4-MIXTURE,SaturatedMixture,270.3355482459067,5.531780945588854,0.037255479598444954,-0.8743362703408977
exact-v9-5-to-6mwe,98784,960,feedwater-inventory,SaturatedMixture,7.104421036899722E-06,902.3363391593764,198353.05390178892,47.23308469075596,0.01075206274135073,true,REGION-4-MIXTURE,SaturatedMixture,47.37124681919806,0.010827469274392744,7.147105814978754E-06,7.540653304201339E-05
exact-v9-5-to-6mwe,104784,1020,suction,SaturatedMixture,1.69267656050852E-05,750.4377202844439,1175327.0151634056,279.8444505503504,6.401417083593089,true,REGION-4-MIXTURE,SaturatedMixture,269.2148237466812,5.43556879606626,0.0009128296651076298,-0.9658482875268293
exact-v9-5-to-6mwe,104784,1020,pressure,SubcooledLiquid,,750.9960342110566,1175051.8558579679,279.7842513947543,6.911780935479099,true,REGION-4-MIXTURE,SaturatedMixture,269.16647517681133,5.431447113618504,0.0008875015129017395,-1.4803338218605946
exact-v9-5-to-6mwe,104784,1020,outlet,SaturatedMixture,0.26047230090634804,117.36120978374868,1526171.3429093214,282.5478076609364,6.666706651322933,true,REGION-4-MIXTURE,SaturatedMixture,275.6050840735436,6.001717297026261,0.23141215946755217,-0.6649893542966723
exact-v9-5-to-6mwe,104784,1020,drum,SaturatedMixture,0.043364565606308164,387.4002349144947,1233327.4601418215,280.0552849919908,6.421812038924332,true,REGION-4-MIXTURE,SaturatedMixture,270.48048021793363,5.544317393203595,0.0375213485017539,-0.8774946457207369
exact-v9-5-to-6mwe,104784,1020,feedwater-inventory,SaturatedMixture,7.363160887876948E-06,899.5796724748521,198497.1171077442,47.267246055751514,0.01077066531572528,true,REGION-4-MIXTURE,SaturatedMixture,47.405578786134754,0.01084627739350248,7.4075547949395155E-06,7.561207777720055E-05
exact-v9-5-to-6mwe,110784,1080,suction,SubcooledLiquid,,750.4377202844439,1176013.6694577928,280.01325463280784,6.486624808977585,true,REGION-4-MIXTURE,SaturatedMixture,269.35622538924224,5.447636896492387,0.000903658825987358,-1.0389879124851982
exact-v9-5-to-6mwe,110784,1080,pressure,SubcooledLiquid,,750.6980697983397,1175777.7095714943,279.9570737074987,6.952463912592438,true,REGION-4-MIXTURE,SaturatedMixture,269.3115269780159,5.4438198454297755,0.0008932603238042413,-1.5086440671626624
exact-v9-5-to-6mwe,110784,1080,outlet,SaturatedMixture,0.2580829601900358,118.58946921978443,1523561.0829628927,282.73289069742907,6.68517168042234,true,REGION-4-MIXTURE,SaturatedMixture,275.7495581537486,6.0150165852960455,0.2291393979467038,-0.6701550951262947
exact-v9-5-to-6mwe,110784,1080,drum,SaturatedMixture,0.04384948716068182,385.6802953604484,1234479.55695294,280.18511390218043,6.434395633795146,true,REGION-4-MIXTURE,SaturatedMixture,270.60145553350435,5.554798218168749,0.0379295933577601,-0.8795974156263968
exact-v9-5-to-6mwe,110784,1080,feedwater-inventory,SaturatedMixture,7.630842072250902E-06,896.7547995158757,198646.05858070753,47.30256410724951,0.010789926829027735,true,REGION-4-MIXTURE,SaturatedMixture,47.44107317328451,0.010865751823740721,7.67700764817132E-06,7.582499471298597E-05
exact-v9-5-to-6mwe,116784,1140,suction,SubcooledLiquid,,750.4377202844439,1176085.518533568,280.0303615556114,6.577198731451028,true,REGION-4-MIXTURE,SaturatedMixture,269.3710194945336,5.448900699133983,0.0009026954062697059,-1.128298032317045
exact-v9-5-to-6mwe,116784,1140,pressure,SubcooledLiquid,,750.4661398723016,1176353.0706939,280.0940644509286,6.997968146775878,true,REGION-4-MIXTURE,SaturatedMixture,269.4265326142312,5.453644964372609,0.0008976179247981005,-1.5443231824032688
exact-v9-5-to-6mwe,116784,1140,outlet,SaturatedMixture,0.24125195078940784,125.87924993901754,1502289.1446729554,282.96302279764325,6.708185551202427,true,REGION-4-MIXTURE,SaturatedMixture,275.8048092722893,6.0201085661169715,0.2136080753250367,-0.6880769850854556
exact-v9-5-to-6mwe,116784,1140,drum,SaturatedMixture,0.043814762934565925,385.51386869572735,1233990.0781266894,280.07285116733044,6.423513530230919,true,REGION-4-MIXTURE,SaturatedMixture,270.50527734756463,5.54646448755082,0.03790683792601092,-0.877049042680099
exact-v9-5-to-6mwe,116784,1140,feedwater-inventory,SaturatedMixture,8.371451343565297E-06,888.8353789591962,198797.05549408018,47.33811645876267,0.010809346004261644,true,REGION-4-MIXTURE,SaturatedMixture,47.476804162561905,0.010885386399457025,8.422460058228179E-06,7.604039519538107E-05
exact-v9-5-to-6mwe,122784,1200,suction,SubcooledLiquid,,750.4377202844439,1176152.410823164,280.04628829122964,6.661539949276517,true,REGION-4-MIXTURE,SaturatedMixture,269.38479275703435,5.450077496381163,0.0009017977962849385,-1.2114624528953541
exact-v9-5-to-6mwe,122784,1200,pressure,SubcooledLiquid,,750.3407576538073,1176680.8470827497,280.1721064482738,7.043985031956815,true,REGION-4-MIXTURE,SaturatedMixture,269.4921368777751,5.4592557049658925,0.0008997531618703611,-1.5847293269909226
exact-v9-5-to-6mwe,122784,1200,outlet,SaturatedMixture,0.2322450009981426,130.39976245563605,1491340.777632834,283.23160158135727,6.735120691416085,true,REGION-4-MIXTURE,SaturatedMixture,275.95865174531946,6.034304135780119,0.20526297604318353,-0.7008165556359653
exact-v9-5-to-6mwe,122784,1200,drum,SaturatedMixture,0.04376100067571452,385.93566110401065,1234189.4122039056,280.1411935099587,6.4301365682872875,true,REGION-4-MIXTURE,SaturatedMixture,270.5621895730495,5.551394713261203,0.03785637800639095,-0.8787418550260844
exact-v9-5-to-6mwe,122784,1200,feedwater-inventory,SaturatedMixture,8.987173043899707E-06,882.4026367661199,198948.20669904974,47.37377294836108,0.010828852210903826,true,REGION-4-MIXTURE,SaturatedMixture,47.51263943389063,0.010905108883089832,9.042224188550537E-06,7.625667218600675E-05
exact-v9-5-to-6mwe,128784,1260,suction,SubcooledLiquid,,750.4377202844439,1176239.4511491351,280.06701217836553,6.771307785826116,true,REGION-4-MIXTURE,SaturatedMixture,269.40271410346065,5.4516089993576555,0.0009006288867409062,-1.3196987864684608
exact-v9-5-to-6mwe,128784,1260,pressure,SubcooledLiquid,,750.2614123237316,1176910.0979048738,280.22668997735093,7.10079615277354,true,REGION-4-MIXTURE,SaturatedMixture,269.53814047574997,5.463192745969509,0.0009008113784521002,-1.6376034068040317
exact-v9-5-to-6mwe,128784,1260,outlet,SaturatedMixture,0.22248868609873837,135.64704350635785,1479543.6743172419,283.5332857705233,6.765474352365559,true,REGION-4-MIXTURE,SaturatedMixture,276.1304154813289,6.050183544355614,0.19624190616993337,-0.7152908080099456
exact-v9-5-to-6mwe,128784,1260,drum,SaturatedMixture,0.04389713449404367,385.50620839002096,1234583.7503140168,280.19560112196007,6.4354129231719,true,REGION-4-MIXTURE,SaturatedMixture,270.61141203641887,5.555661483615154,0.037969842517482685,-0.8797514395567463
exact-v9-5-to-6mwe,128784,1260,feedwater-inventory,SaturatedMixture,9.60501849567801E-06,876.0608099553831,199098.5318311032,47.40923164606215,0.010848280194734954,true,REGION-4-MIXTURE,SaturatedMixture,47.54827588349582,0.010924752374610679,9.664133970348962E-06,7.647217987572473E-05
exact-v9-5-to-6mwe,134784,1320,suction,SubcooledLiquid,,750.4377202844439,1176325.0680154017,280.08739714652427,6.879305800897826,true,REGION-4-MIXTURE,SaturatedMixture,269.4203418850898,5.453115735746688,0.0008994780573275343,-1.4261900651511379
exact-v9-5-to-6mwe,134784,1320,pressure,SubcooledLiquid,,750.1995465377959,1177098.4310027973,280.27153119114234,7.157289792494885,true,REGION-4-MIXTURE,SaturatedMixture,269.5759793758393,5.466432667326818,0.0009015073195845932,-1.6908571251680673
exact-v9-5-to-6mwe,134784,1320,outlet,SaturatedMixture,0.21345073839488377,140.89551070344496,1468719.3712852204,283.8378529212579,6.796223997677557,true,REGION-4-MIXTURE,SaturatedMixture,276.3073304116723,6.066572512561029,0.1878979666225404,-0.7296514851165279
exact-v9-5-to-6mwe,134784,1320,drum,SaturatedMixture,0.044000638169751374,385.2082848466819,1234922.026399423,280.2467146223365,6.440372832866041,true,REGION-4-MIXTURE,SaturatedMixture,270.6571163117886,5.559625526918188,0.03805547981985691,-0.8807473059478532
exact-v9-5-to-6mwe,134784,1320,feedwater-inventory,SaturatedMixture,1.0241018651391857E-05,869.6429760577515,199247.69445773654,47.44440379854416,0.0108675807526288,true,REGION-4-MIXTURE,SaturatedMixture,47.58362434357406,0.010944267139681222,1.0304324491348649E-05,7.668638705242252E-05
exact-v9-5-to-6mwe,140784,1380,suction,SubcooledLiquid,,750.4377202844439,1176412.6925747877,280.10826013685426,6.989862358129922,true,REGION-4-MIXTURE,SaturatedMixture,269.43838264346107,5.454658100578438,0.0008982991698660478,-1.5352042575514835
exact-v9-5-to-6mwe,140784,1380,pressure,SubcooledLiquid,,750.1449250571285,1177270.9384458398,280.31260439186667,7.215111195834727,true,REGION-4-MIXTURE,SaturatedMixture,269.6106666266918,5.469404020297653,0.0009020375812201814,-1.745707175537074
exact-v9-5-to-6mwe,140784,1380,outlet,SaturatedMixture,0.205147999507057,146.0971950774316,1458895.5671372565,284.1483422983439,6.8276813761848,true,REGION-4-MIXTURE,SaturatedMixture,276.49290496110916,6.083800092245996,0.18024202744427067,-0.743881283938804
exact-v9-5-to-6mwe,140784,1380,drum,SaturatedMixture,0.044105261579465364,384.9146133707594,1235272.8730326763,280.3006527695153,6.445610003953092,true,REGION-4-MIXTURE,SaturatedMixture,270.7052416622638,5.563801889778611,0.03814188261006413,-0.8818081141744818
exact-v9-5-to-6mwe,140784,1380,feedwater-inventory,SaturatedMixture,1.0883431034132427E-05,863.2735804843118,199395.7066492712,47.479298608906106,0.010886758262839576,true,REGION-4-MIXTURE,SaturatedMixture,47.61869406104091,0.01096365760132372,1.0950977071224791E-05,7.689933848414356E-05
exact-v9-5-to-6mwe,146784,1440,suction,SubcooledLiquid,,750.4377202844439,1176501.767212478,280.1294683839234,7.102275476689744,true,REGION-4-MIXTURE,SaturatedMixture,269.45672143101694,5.456226286297494,0.0008970996694808129,-1.64604919039225
exact-v9-5-to-6mwe,146784,1440,pressure,SubcooledLiquid,,750.0927290046831,1177438.5300420357,280.35250715286577,7.273902573771082,true,REGION-4-MIXTURE,SaturatedMixture,269.644376009703,5.4722927893097415,0.0009025070189356952,-1.8016097844613403
exact-v9-5-to-6mwe,146784,1440,outlet,SaturatedMixture,0.19746746525532272,151.26609300796085,1449917.3545372167,284.46285883205485,6.859660087545931,true,REGION-4-MIXTURE,SaturatedMixture,276.68489103913305,6.101662166072096,0.1731689637831605,-0.7579979214738355
exact-v9-5-to-6mwe,146784,1440,drum,SaturatedMixture,0.04421218737058697,384.6139042701119,1235628.9526130822,280.35516577942315,6.450906296167523,true,REGION-4-MIXTURE,SaturatedMixture,270.7539018630981,5.568027102484115,0.03823020734751475,-0.882879193683408
exact-v9-5-to-6mwe,146784,1440,feedwater-inventory,SaturatedMixture,1.1532442464512572E-05,856.9509924427936,199542.799724361,47.51397105018498,0.010905842349367617,true,REGION-4-MIXTURE,SaturatedMixture,47.65354026705023,0.010982953700612195,1.160427986274331E-05,7.711135124457806E-05
exact-v9-5-to-6mwe,152784,1500,suction,SubcooledLiquid,,750.4377202844439,1176591.8659637421,280.15092046755774,7.2160087283660115,true,REGION-4-MIXTURE,SaturatedMixture,269.475270628929,5.457812814788884,0.0008958852387003936,-1.7581959135771275
exact-v9-5-to-6mwe,152784,1500,pressure,SubcooledLiquid,,750.0411186438121,1177605.2412129994,280.3922002888095,7.333366357486586,true,REGION-4-MIXTURE,SaturatedMixture,269.67791057229067,5.475167732663439,0.0009029574412277423,-1.8581986248231468
exact-v9-5-to-6mwe,152784,1500,outlet,SaturatedMixture,0.19035820855126562,156.3883919870267,1441710.8460805698,284.77967468856366,6.891988178294143,true,REGION-4-MIXTURE,SaturatedMixture,276.88175147771847,6.1200192965391,0.16663045216128056,-0.7719688817550425
exact-v9-5-to-6mwe,152784,1500,drum,SaturatedMixture,0.04432025269669176,384.31115863139735,1235988.757187433,280.4102600579291,6.4562624390433685,true,REGION-4-MIXTURE,SaturatedMixture,270.8030768454074,5.572299502638413,0.03831945471321713,-0.8839629364049557
exact-v9-5-to-6mwe,152784,1500,feedwater-inventory,SaturatedMixture,1.2187531354616333E-05,850.6808076783648,199689.3271133809,47.54850556241706,0.01092487907652851,true,REGION-4-MIXTURE,SaturatedMixture,47.68824782669549,0.011002202013082888,1.2263708083947949E-05,7.732293655437865E-05
exact-v9-5-to-6mwe,158784,1560,suction,SubcooledLiquid,,750.4377202844439,1176682.7958538008,280.17257044138125,7.330819389518613,true,REGION-4-MIXTURE,SaturatedMixture,269.49399043321625,5.459414292482041,0.0008946584465405691,-1.8714050970365719
exact-v9-5-to-6mwe,158784,1560,pressure,SubcooledLiquid,,749.9894907786156,1177772.4267473882,280.43200636842573,7.393446527080026,true,REGION-4-MIXTURE,SaturatedMixture,269.7115400552751,5.4780519716317,0.0009034021284856428,-1.9153945554483256
exact-v9-5-to-6mwe,158784,1560,outlet,SaturatedMixture,0.18376360362695685,161.46209616367028,1434201.2684362747,285.0991116133424,6.924701481838371,true,REGION-4-MIXTURE,SaturatedMixture,277.0836132824419,6.138886563339894,0.1605726439266025,-0.7858149184984766
exact-v9-5-to-6mwe,158784,1560,drum,SaturatedMixture,0.044429653583038665,384.00553688825056,1236352.4793825625,280.4659196330655,6.461676987306488,true,REGION-4-MIXTURE,SaturatedMixture,270.85275713801377,5.576618346228665,0.038409793331354934,-0.8850586410778227
exact-v9-5-to-6mwe,158784,1560,feedwater-inventory,SaturatedMixture,1.2848585834955457E-05,844.4644623326233,199835.686141252,47.58299681367714,0.010943920439420527,true,REGION-4-MIXTURE,SaturatedMixture,47.72291185855869,0.011021455097793323,1.2929149381491053E-05,7.753465837279615E-05
exact-v9-5-to-6mwe,164784,1620,suction,SubcooledLiquid,,750.4377202844439,1176774.3819973345,280.1943766660321,7.4464873534141125,true,REGION-4-MIXTURE,SaturatedMixture,269.512844836712,5.4610276477900594,0.0008934216226146621,-1.985459705624053
exact-v9-5-to-6mwe,164784,1620,pressure,SubcooledLiquid,,749.9376396441078,1177940.402226988,280.4720005302353,7.453939542702407,true,REGION-4-MIXTURE,SaturatedMixture,269.74532633423803,5.480950826336363,0.0009038475922783309,-1.9729887163660438
exact-v9-5-to-6mwe,164784,1620,outlet,SaturatedMixture,0.17762434791271367,166.4877148783989,1427303.6651356767,285.41923430780423,6.957603941374568,true,REGION-4-MIXTURE,SaturatedMixture,277.28852211534956,6.158084017178993,0.15494042075489814,-0.7995199241955753
exact-v9-5-to-6mwe,164784,1620,drum,SaturatedMixture,0.04454022251615693,383.6973510253762,1236719.290785475,280.5219911056105,6.467135111087759,true,REGION-4-MIXTURE,SaturatedMixture,270.9028086423874,5.580972044291628,0.038501088665817675,-0.8861630667961311
exact-v9-5-to-6mwe,164784,1620,feedwater-inventory,SaturatedMixture,1.3515744947268557E-05,838.3009948595949,199982.260350052,47.617536034223235,0.010963016843806498,true,REGION-4-MIXTURE,SaturatedMixture,47.757624070346424,0.011040763932517954,1.360074401414986E-05,7.774708871145612E-05
exact-v9-5-to-6mwe,170784,1680,suction,SubcooledLiquid,,750.4377202844439,1176866.480894988,280.2163049749971,7.56283195272149,true,REGION-4-MIXTURE,SaturatedMixture,269.53180425763105,5.4626503564161615,0.0008921766834385507,-2.1001815963053287
exact-v9-5-to-6mwe,170784,1680,pressure,SubcooledLiquid,,749.8855703927929,1178109.1228847755,280.5121721154228,7.514804860848408,true,REGION-4-MIXTURE,SaturatedMixture,269.77926023006455,5.483863525360821,0.000904294163918309,-2.0309413354875874
exact-v9-5-to-6mwe,170784,1680,outlet,SaturatedMixture,0.171892734749605,171.46792229642168,1420955.3252948185,285.74035653143653,6.990729052976916,true,REGION-4-MIXTURE,SaturatedMixture,277.4965558946134,6.1776211021776435,0.14968873376737082,-0.8131079507992727
exact-v9-5-to-6mwe,170784,1680,drum,SaturatedMixture,0.044651953646167156,383.3863284242224,1237088.717453723,280.5783569492122,6.472625438151009,true,REGION-4-MIXTURE,SaturatedMixture,270.9531313061716,5.585351944806585,0.03859334277462345,-0.8872734933444235
exact-v9-5-to-6mwe,170784,1680,feedwater-inventory,SaturatedMixture,1.4189244330244085E-05,832.1886111149412,200129.3789429333,47.652201493104144,0.010982211815600005,true,REGION-4-MIXTURE,SaturatedMixture,47.79246309995665,0.011060172515496517,1.4278729463527637E-05,7.796069989651246E-05
exact-v9-5-to-6mwe,176784,1740,suction,SubcooledLiquid,,750.4377202844439,1176958.9753054148,280.2383274536702,7.67970552535474,true,REGION-4-MIXTURE,SaturatedMixture,269.55084462165814,5.464280363346507,0.0008909251908592374,-2.2154251620082333
exact-v9-5-to-6mwe,176784,1740,pressure,SubcooledLiquid,,749.8333238191099,1178278.4357881478,280.55248471146376,7.57596941012827,true,REGION-4-MIXTURE,SaturatedMixture,269.81331082582483,5.486787429095725,0.000904741772626453,-2.089181981032545
exact-v9-5-to-6mwe,176784,1740,outlet,SaturatedMixture,0.16652701053425675,176.40410909712506,1415099.2298669904,286.06207300622975,7.024036214254445,true,REGION-4-MIXTURE,SaturatedMixture,277.70717749595633,6.197449399517608,0.14477843414318856,-0.8265868147368369
exact-v9-5-to-6mwe,176784,1740,drum,SaturatedMixture,0.04476456058777234,383.0737703951486,1237460.481698266,280.6350424884075,6.478150495015429,true,REGION-4-MIXTURE,SaturatedMixture,271.00374035835273,5.589759417934446,0.03868630785629731,-0.8883910770809829
exact-v9-5-to-6mwe,176784,1740,feedwater-inventory,SaturatedMixture,1.4869357782462244E-05,826.1252333035249,200277.29103063972,47.68705234852507,0.011001538536635871,true,REGION-4-MIXTURE,SaturatedMixture,47.827488413453125,0.011079714406014254,1.4963381640703339E-05,7.817586937838329E-05
exact-v9-5-to-6mwe,182784,1800,suction,SubcooledLiquid,,750.4377202844439,1177051.760812143,280.2604192409865,7.796976473796455,true,REGION-4-MIXTURE,SaturatedMixture,269.5699443995951,5.465915829672343,0.0008896685453588766,-2.331060644124112
exact-v9-5-to-6mwe,182784,1800,pressure,SubcooledLiquid,,749.780929094786,1178448.1702654308,280.5928976822455,7.637303254039469,true,REGION-4-MIXTURE,SaturatedMixture,269.8474434912206,5.489719574607868,0.0009051911966636977,-2.147583679431601
exact-v9-5-to-6mwe,182784,1800,outlet,SaturatedMixture,0.1614863017479058,181.29954300420394,1409677.0962170346,286.38316781274045,7.057399836570761,true,REGION-4-MIXTURE,SaturatedMixture,277.9191054522993,6.217449694590683,0.14017168440248198,-0.8399501419800783
exact-v9-5-to-6mwe,182784,1800,drum,SaturatedMixture,0.044878019299990496,382.75931885473807,1237833.8730902916,280.6918761740111,6.4836936072017295,true,REGION-4-MIXTURE,SaturatedMixture,271.0544894754886,5.594181755183046,0.03877997402388445,-0.8895118520186838
exact-v9-5-to-6mwe,182784,1800,feedwater-inventory,SaturatedMixture,1.5556367806920464E-05,820.1087460839092,200426.15221309694,47.72212550897041,0.011021018023220294,true,REGION-4-MIXTURE,SaturatedMixture,47.862737081945,0.011099410844179348,1.5654985176226882E-05,7.839282095905425E-05
exact-v9-5-to-6mwe,188784,1860,suction,SubcooledLiquid,,750.4377202844439,1177144.7391106964,280.28255693111817,7.914520796495989,true,REGION-4-MIXTURE,SaturatedMixture,269.58908331394184,5.467555022031855,0.0008884080705134151,-2.4469657744641333
