boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,production_quality,phase_matches,production_minus_reference_temperature_c,production_minus_reference_pressure_mpa,is_finite,boundary_max_liquid_pressure_jump_mpa,boundary_max_liquid_temperature_jump_c,boundary_max_vapor_pressure_jump_mpa,boundary_max_vapor_temperature_jump_c
78,267.93677989244463,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,267.93677989244463,5.327416208943265,1E-06,true,SaturatedMixture,267.9367524793739,5.327427853375237,9.911214415386129E-07,true,-2.7413070711190812E-05,1.1644431972435143E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
78,267.93677989244463,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,267.93677989244463,5.327416208943265,0.999999,true,SaturatedMixture,267.93704956508475,5.3274527452298,0.999999316401131,true,0.0002696726401154592,3.6536286534882834E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
78,267.93677989244463,R2-SIDE,REGION-2,SuperheatedVapor,267.93677989244463,5.327362934781176,,true,SuperheatedVapor,267.93595573153686,5.327347032704515,,true,-0.0008241609077686007,-1.59020766608009E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
79,268.0753684282305,R1-SIDE,REGION-1,SubcooledLiquid,268.0753684282305,5.339117329894413,,true,SubcooledLiquid,268.0753162723963,5.339258892324748,,true,-5.2155834168843285E-05,0.00014156243033536242,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
79,268.0753684282305,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.0753684282305,5.33906393925502,1E-06,true,SaturatedMixture,268.07533650889593,5.339077457341812,9.896209001646685E-07,true,-3.191933456037077E-05,1.35180867921747E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
79,268.0753684282305,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.0753684282305,5.33906393925502,0.999999,true,SaturatedMixture,268.075681552887,5.339106541940938,0.9999993708540454,true,0.0003131246564862522,4.260268591771421E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
79,268.0753684282305,R2-SIDE,REGION-2,SuperheatedVapor,268.0753684282305,5.339010548615628,,true,SuperheatedVapor,268.0745437052195,5.338994607756399,,true,-0.0008247230109645898,-1.594085922906885E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
80,268.08787213563915,R1-SIDE,REGION-1,SubcooledLiquid,268.08787213563915,5.340169175189013,,true,SubcooledLiquid,268.087815378271,5.340332133437495,,true,-5.6757368156468146E-05,0.00016295824848189255,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
80,268.08787213563915,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.08787213563915,5.340115774031272,1E-06,true,SaturatedMixture,268.0878360239815,5.340131071938563,9.882510891806974E-07,true,-3.61116576641507E-05,1.529790729115632E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
80,268.08787213563915,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.08787213563915,5.340115774031272,0.999999,true,SaturatedMixture,268.0882264204283,5.340163979406735,0.999999419616848,true,0.0003542847891822021,4.8205375462906375E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
80,268.08787213563915,R2-SIDE,REGION-2,SuperheatedVapor,268.08787213563915,5.340062372873532,,true,SuperheatedVapor,268.08704745826424,5.340046441977674,,true,-0.0008246773749078784,-1.5930895857607652E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
81,268.18782694339745,R1-SIDE,REGION-1,SubcooledLiquid,268.18782694339745,5.348583330379774,,true,SubcooledLiquid,268.1877456473694,5.34886002801816,,true,-8.129602804274327E-05,0.00027669763838655825,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
81,268.18782694339745,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.18782694339745,5.348529845081322,1E-06,true,SaturatedMixture,268.1877684655839,5.348554621047407,9.809307643988475E-07,true,-5.847781358170323E-05,2.4775966084966683E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
81,268.18782694339745,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.18782694339745,5.348529845081322,0.999999,true,SaturatedMixture,268.1884001051751,5.348607863488293,0.9999996795440695,true,0.000573161777651876,7.801840697041484E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
81,268.18782694339745,R2-SIDE,REGION-2,SuperheatedVapor,268.18782694339745,5.348476359782872,,true,SuperheatedVapor,268.18700176000937,5.3484603868493945,,true,-0.0008251833880876802,-1.597293347721518E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
82,268.22862460613226,R1-SIDE,REGION-1,SubcooledLiquid,268.22862460613226,5.352020568828329,,true,SubcooledLiquid,268.2285395552964,5.352314459693447,,true,-8.505083587806439E-05,0.00029389086511777407,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
82,268.22862460613226,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.22862460613226,5.351967049157837,1E-06,true,SaturatedMixture,268.22856270899035,5.351993267268612,9.798032005367803E-07,true,-6.189714190441009E-05,2.621811077485603E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
82,268.22862460613226,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.22862460613226,5.351967049157837,0.999999,true,SaturatedMixture,268.2292308993573,5.352049590663507,0.9999997192649693,true,0.0006062932250188169,8.254150566955332E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
82,268.22862460613226,R2-SIDE,REGION-2,SuperheatedVapor,268.22862460613226,5.351913529487346,,true,SuperheatedVapor,268.2277992548501,5.351897544788336,,true,-0.0008253512821738695,-1.5984699009763403E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
83,268.258955323696,R1-SIDE,REGION-1,SubcooledLiquid,268.258955323696,5.354577051008335,,true,SubcooledLiquid,268.2588698356601,5.354872759264174,,true,-8.54880358929222E-05,0.00029570825583835614,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
83,268.258955323696,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.258955323696,5.354523505773277,1E-06,true,SaturatedMixture,268.25889306022066,5.354549886510373,9.796644160342907E-07,true,-6.226347534266097E-05,2.6380737096154405E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
83,268.258955323696,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.258955323696,5.354523505773277,0.999999,true,SaturatedMixture,268.2595651537637,5.354606538913481,0.9999997237271837,true,0.0006098300676740109,8.303314020441377E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
83,268.258955323696,R2-SIDE,REGION-2,SuperheatedVapor,268.258955323696,5.3544699605382196,,true,SuperheatedVapor,268.25812926195283,5.354453885121103,,true,-0.0008260617431687933,-1.6075417116567792E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
84,268.32134410142896,R1-SIDE,REGION-1,SubcooledLiquid,268.32134410142896,5.359838539328691,,true,SubcooledLiquid,268.3212640311185,5.360108621242528,,true,-8.007031044598989E-05,0.00027008191383703917,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
84,268.32134410142896,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.32134410142896,5.359784941479276,1E-06,true,SaturatedMixture,268.3212868228351,5.359809208858954,9.812683002014668E-07,true,-5.7278593885712326E-05,2.426737967820003E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
84,268.32134410142896,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.32134410142896,5.359784941479276,0.999999,true,SaturatedMixture,268.3219047069481,5.359861291817064,0.9999996657017802,true,0.0005606055191265114,7.635033778807809E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
84,268.32134410142896,R2-SIDE,REGION-2,SuperheatedVapor,268.32134410142896,5.3597313436298615,,true,SuperheatedVapor,268.3205175081031,5.359715211662497,,true,-0.0008265933258826408,-1.6131967364607647E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
85,268.3765215992928,R1-SIDE,REGION-1,SubcooledLiquid,268.3765215992928,5.364495161255378,,true,SubcooledLiquid,268.3764534099704,5.364709693264536,,true,-6.818932240548747E-05,0.00021453200915821924,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
85,268.3765215992928,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.3765215992928,5.364441516840209,1E-06,true,SaturatedMixture,268.37647517661105,5.364461169731898,9.848124551817538E-07,true,-4.642268174848141E-05,1.9652891689148078E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
85,268.3765215992928,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.3765215992928,5.364441516840209,0.999999,true,SaturatedMixture,268.376975412639,5.36450333584609,0.9999995394825598,true,0.0004538133462119731,6.181900588053679E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
85,268.3765215992928,R2-SIDE,REGION-2,SuperheatedVapor,268.3765215992928,5.364387872425041,,true,SuperheatedVapor,268.37569525079095,5.36437179059045,,true,-0.0008263485018460415,-1.608183459111956E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
86,268.3879977881908,R1-SIDE,REGION-1,SubcooledLiquid,268.3879977881908,5.365464064907552,,true,SubcooledLiquid,268.3879329064897,5.365663170063453,,true,-6.488170106422331E-05,0.00019910515590115807,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
86,268.3879977881908,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.3879977881908,5.3654104108034435,1E-06,true,SaturatedMixture,268.3879543900549,5.365428780616032,9.858005489444066E-07,true,-4.339813585829688E-05,1.8369812588403533E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
86,268.3879977881908,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.3879977881908,5.3654104108034435,0.999999,true,SaturatedMixture,268.38842191470405,5.365468189408384,0.9999995039770201,true,0.00042412651328049833,5.7778604940494915E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
86,268.3879977881908,R2-SIDE,REGION-2,SuperheatedVapor,268.3879977881908,5.365356756699335,,true,SuperheatedVapor,268.38717160403314,5.3653407012094565,,true,-0.00082618415763136,-1.6055489878930018E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
87,268.4279694974422,R1-SIDE,REGION-1,SubcooledLiquid,268.4279694974422,5.368839811720812,,true,SubcooledLiquid,268.42791838643643,5.368974782266153,,true,-5.111100574595184E-05,0.00013497054534106212,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
87,268.4279694974422,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.4279694974422,5.368786123859572,1E-06,true,SaturatedMixture,268.42793869573563,5.368799155211958,9.899185109173581E-07,true,-3.080170654357062E-05,1.3031352385617367E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
87,268.4279694974422,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.4279694974422,5.368786123859572,0.999999,true,SaturatedMixture,268.42827027377814,5.3688271047334455,0.999999357692381,true,0.00030077633596192754,4.098087387305327E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
87,268.4279694974422,R2-SIDE,REGION-2,SuperheatedVapor,268.4279694974422,5.368732435998334,,true,SuperheatedVapor,268.42714310994563,5.368716363512129,,true,-0.0008263874965450668,-1.6072486205054304E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
88,268.4353395342828,R1-SIDE,REGION-1,SubcooledLiquid,268.4353395342828,5.369462413441171,,true,SubcooledLiquid,268.43529134423613,5.369583794736874,,true,-4.8190046641138906E-05,0.00012138129570349321,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
88,268.4353395342828,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.4353395342828,5.369408719353976,1E-06,true,SaturatedMixture,268.43531141764936,5.369420619914607,9.907917215096253E-07,true,-2.811663341617532E-05,1.190056063027356E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
88,268.4353395342828,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.4353395342828,5.369408719353976,0.999999,true,SaturatedMixture,268.43561416920363,5.36944613958112,0.999999326627047,true,0.0002746349208564425,3.7420227143591944E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
88,268.4353395342828,R2-SIDE,REGION-2,SuperheatedVapor,268.4353395342828,5.369355025266783,,true,SuperheatedVapor,268.4345129985967,5.369338934113372,,true,-0.0008265356860874817,-1.60911534106134E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
89,268.43746053576467,R1-SIDE,REGION-1,SubcooledLiquid,268.43746053576467,5.3696416003964496,,true,SubcooledLiquid,268.4374132083718,5.369758969151096,,true,-4.7327392849183525E-05,0.00011736875464674057,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
89,268.43746053576467,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.43746053576467,5.369587904517404,1E-06,true,SaturatedMixture,268.43743322216653,5.369599471989691,9.910488631361868E-07,true,-2.731359813878953E-05,1.1567472286699854E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
89,268.43746053576467,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.43746053576467,5.369587904517404,0.999999,true,SaturatedMixture,268.437727449059,5.369624273091702,0.9999993174070504,true,0.00026691329435379885,3.636857429789586E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
89,268.43746053576467,R2-SIDE,REGION-2,SuperheatedVapor,268.43746053576467,5.369534208638359,,true,SuperheatedVapor,268.4366337742914,5.369518086426506,,true,-0.0008267614732631046,-1.6122211852653834E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
90,268.495750629902,R1-SIDE,REGION-1,SubcooledLiquid,268.495750629902,5.374567865433893,,true,SubcooledLiquid,268.4957308669292,5.374557175934042,,true,-1.9762972783610167E-05,-1.0689499851501694E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
90,268.495750629902,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.495750629902,5.37451412029269,1E-06,true,SaturatedMixture,268.49574851989746,5.374515010591139,9.993102860590462E-07,true,-2.1100045159982983E-06,8.902984491854227E-07,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
90,268.495750629902,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.495750629902,5.37451412029269,0.999999,true,SaturatedMixture,268.4957711742062,5.374516920178049,0.999999024466459,true,2.054430422049336E-05,2.799885359117127E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
90,268.495750629902,R2-SIDE,REGION-2,SuperheatedVapor,268.495750629902,5.374460375151488,,true,SuperheatedVapor,268.49492375373916,5.374444253628804,,true,-0.0008268761628187349,-1.6121522683931744E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
91,268.5486411511898,R1-SIDE,REGION-1,SubcooledLiquid,268.5486411511898,5.379040782541731,,true,SubcooledLiquid,268.54859957894723,5.379131060498795,,true,-4.1572242594156705E-05,9.027795706462172E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
91,268.5486411511898,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.5486411511898,5.378986992671804,1E-06,true,SaturatedMixture,268.54861913469347,5.378996289896158,9.927592856391442E-07,true,-2.2016496359356097E-05,9.297224353943534E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
91,268.5486411511898,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.5486411511898,5.378986992671804,0.999999,true,SaturatedMixture,268.54885578870733,5.379016358200618,0.9999992576406815,true,0.00021463751750161464,2.93655288139405E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
91,268.5486411511898,R2-SIDE,REGION-2,SuperheatedVapor,268.5486411511898,5.3789332028018775,,true,SuperheatedVapor,268.5478141846105,5.378917083845469,,true,-0.0008269665793250169,-1.6118956408739393E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
92,268.59354792833335,R1-SIDE,REGION-1,SubcooledLiquid,268.59354792833335,5.382840750357621,,true,SubcooledLiquid,268.59348868204063,5.383012721543936,,true,-5.9246292721581995E-05,0.00017197118631440134,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
92,268.59354792833335,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.59354792833335,5.382786922488396,1E-06,true,SaturatedMixture,268.5935098045925,5.382803027069964,9.874453982481607E-07,true,-3.8123740864648425E-05,1.6104581567866205E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
92,268.59354792833335,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.59354792833335,5.382786922488396,0.999999,true,SaturatedMixture,268.59391951526584,5.38283777061143,0.9999994461317723,true,0.000371586932487844,5.084812303390862E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
92,268.59354792833335,R2-SIDE,REGION-2,SuperheatedVapor,268.59354792833335,5.382733094619171,,true,SuperheatedVapor,268.59272071081887,5.382716953372079,,true,-0.0008272175144838911,-1.6141247091816524E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
93,268.64694446921374,R1-SIDE,REGION-1,SubcooledLiquid,268.64694446921374,5.387361781069,,true,SubcooledLiquid,268.6468699627219,5.387604109377627,,true,-7.450649184193026E-05,0.0002423283086265826,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
93,268.64694446921374,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.64694446921374,5.3873079079899195,1E-06,true,SaturatedMixture,268.6468924250149,5.387329883230885,9.82849330838129E-07,true,-5.2044198810108355E-05,2.1975240965588227E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
93,268.64694446921374,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.64694446921374,5.3873079079899195,0.999999,true,SaturatedMixture,268.64745126608716,5.38737727305795,0.9999996088947668,true,0.0005067968734238093,6.936506803079112E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
93,268.64694446921374,R2-SIDE,REGION-2,SuperheatedVapor,268.64694446921374,5.38725403491084,,true,SuperheatedVapor,268.64611691165123,5.3872378612941585,,true,-0.0008275575625020792,-1.6173616681491865E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
94,268.6578054487708,R1-SIDE,REGION-1,SubcooledLiquid,268.6578054487708,5.388281723890629,,true,SubcooledLiquid,268.65772860394827,5.388534805873575,,true,-7.684482250169822E-05,0.00025308198294560214,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
94,268.6578054487708,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.6578054487708,5.3882278416122125,1E-06,true,SaturatedMixture,268.65775126894414,5.388250715219856,9.821440985218004E-07,true,-5.417982663402654E-05,2.2873607643525418E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
94,268.6578054487708,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.6578054487708,5.3882278416122125,0.999999,true,SaturatedMixture,268.65833291449144,5.388300038870678,0.9999996337778732,true,0.000527465720665532,7.21972584658559E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
94,268.6578054487708,R2-SIDE,REGION-2,SuperheatedVapor,268.6578054487708,5.3881739593337965,,true,SuperheatedVapor,268.6569775308394,5.388157738168134,,true,-0.000827917931360389,-1.622116566224463E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
95,268.70778965353986,R1-SIDE,REGION-1,SubcooledLiquid,268.70778965353986,5.392517014602325,,true,SubcooledLiquid,268.70770538573254,5.392804101855262,,true,-8.426780732406769E-05,0.0002870872529365798,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
95,268.70778965353986,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.70778965353986,5.392463089971425,1E-06,true,SaturatedMixture,268.7077286964037,5.392488810382881,9.799004732588944E-07,true,-6.095713615650311E-05,2.5720411455765202E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
95,268.70778965353986,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.70778965353986,5.392463089971425,0.999999,true,SaturatedMixture,268.7083824968787,5.3925442527850125,0.9999997125591698,true,0.0005928433388362464,8.116281358727662E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
95,268.70778965353986,R2-SIDE,REGION-2,SuperheatedVapor,268.70778965353986,5.392409165340526,,true,SuperheatedVapor,268.70696184110307,5.392392973461549,,true,-0.0008278124367961937,-1.6191878977167562E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
96,268.75488118529313,R1-SIDE,REGION-1,SubcooledLiquid,268.75488118529313,5.39650952678625,,true,SubcooledLiquid,268.7547949449953,5.396805398237784,,true,-8.624029783277365E-05,0.0002958714515335359,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
96,268.75488118529313,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.75488118529313,5.396455562230628,1E-06,true,SaturatedMixture,268.75481849393634,5.396482033989896,9.792917391506756E-07,true,-6.269135678849125E-05,2.6471759268176243E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
96,268.75488118529313,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.75488118529313,5.396455562230628,0.999999,true,SaturatedMixture,268.755490961276,5.3965390593456295,0.9999997332168172,true,0.0006097759828662674,8.349711500166279E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
96,268.75488118529313,R2-SIDE,REGION-2,SuperheatedVapor,268.75488118529313,5.3964015976750055,,true,SuperheatedVapor,268.75405306901564,5.396385376645626,,true,-0.0008281162774892437,-1.6221029379259733E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
97,268.8133836925032,R1-SIDE,REGION-1,SubcooledLiquid,268.8133836925032,5.401472627137364,,true,SubcooledLiquid,268.8133017921622,5.401748033364571,,true,-8.190034100152843E-05,0.000275406227206787,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
97,268.8133836925032,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.8133836925032,5.401418612951234,1E-06,true,SaturatedMixture,268.81332496387006,5.401443393544305,9.805906062660056E-07,true,-5.872863312106347E-05,2.4780593070872214E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
97,268.8133836925032,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.8133836925032,5.401418612951234,0.999999,true,SaturatedMixture,268.81395422892876,5.401496755338559,0.9999996865142083,true,0.000570536425584578,7.814238732439804E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
97,268.8133836925032,R2-SIDE,REGION-2,SuperheatedVapor,268.8133836925032,5.401364598765105,,true,SuperheatedVapor,268.8125553696649,5.401348365583094,,true,-0.0008283228382879315,-1.6233182011049507E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
98,268.8640391409398,R1-SIDE,REGION-1,SubcooledLiquid,268.8640391409398,5.405772831662186,,true,SubcooledLiquid,268.86396708143616,5.406002471680068,,true,-7.20595036227678E-05,0.00022964001788228217,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
98,268.8640391409398,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.8640391409398,5.405718774474441,1E-06,true,SaturatedMixture,268.86398944802806,5.4057397512434004,9.835516808568205E-07,true,-4.969291171619261E-05,2.0976768959179992E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
98,268.8640391409398,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.8640391409398,5.405718774474441,0.999999,true,SaturatedMixture,268.86452180631727,5.405784895325516,0.9999995811076953,true,0.00048266537748986593,6.612085107438048E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
98,268.8640391409398,R2-SIDE,REGION-2,SuperheatedVapor,268.8640391409398,5.4056647172866965,,true,SuperheatedVapor,268.86321020177684,5.405648411911705,,true,-0.000828939162943243,-1.6305374991532062E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
99,268.91260992884634,R1-SIDE,REGION-1,SubcooledLiquid,268.91260992884634,5.409898521191045,,true,SubcooledLiquid,268.91255261155163,5.410059868723579,,true,-5.731729470426217E-05,0.0001613475325337177,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
99,268.91260992884634,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,268.91260992884634,5.409844422746818,1E-06,true,SaturatedMixture,268.9125737117405,5.4098597058609865,9.8800369921233E-07,true,-3.6217105844116304E-05,1.5283114168873624E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
99,268.91260992884634,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,268.91260992884634,5.409844422746818,0.999999,true,SaturatedMixture,268.9129614346774,5.409892584838301,0.9999994235922255,true,0.0003515058310767927,4.8162091482950586E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
99,268.91260992884634,R2-SIDE,REGION-2,SuperheatedVapor,268.91260992884634,5.40979032430259,,true,SuperheatedVapor,268.9117811332609,5.4097740532467204,,true,-0.0008287955854484608,-1.6271055869765405E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
100,268.9904044747353,R1-SIDE,REGION-1,SubcooledLiquid,268.9904044747353,5.416511537830212,,true,SubcooledLiquid,268.9903816032805,5.416513794554365,,true,-2.287145480295294E-05,2.256724152438494E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
