profile,interval,selection_reasons,h4_primary_converged,h19_converged,line_search_exhausted,pressure_residual,flow_residual_kg_s,normalized_merit,hydraulic_evaluations,branch_decisions,branch_overrides,previous_phase_holds,hysteresis_releases
cooling-pulse,5853,profile-temporal-stratification,False,True,False,1.2737627712381717E-10,3.5598553900229035E-06,0.00035598553900229035,35,272,68,272,0
cooling-pulse,5876,profile-temporal-stratification,True,True,False,5.9317357872684119E-10,2.2927715885856514E-06,0.00022927715885856514,35,272,68,272,0
cooling-pulse,5890,profile-temporal-stratification,True,True,False,2.1625404524322492E-10,2.3170980654185769E-06,0.00023170980654185769,35,272,68,272,0
cooling-pulse,5906,profile-temporal-stratification,False,True,False,6.6561911335461235E-10,2.7595811324943043E-06,0.00027595811324943043,35,272,68,272,0
cooling-pulse,5932,profile-temporal-stratification,True,True,False,2.0575278565492458E-10,4.4710613700260637E-07,4.4710613700260637E-05,35,272,68,272,0
cooling-pulse,5946,profile-temporal-stratification,False,True,False,6.3194203329888897E-10,2.8514802568935238E-05,0.0028514802568935238,35,272,68,272,0
cooling-pulse,5960,profile-temporal-stratification,False,True,False,1.6265075732188073E-10,4.6607902959294734E-07,4.6607902959294734E-05,35,272,68,272,0
cooling-pulse,5985,profile-temporal-stratification,True,True,False,8.4198418056266798E-11,2.3783240301611386E-06,0.00023783240301611386,35,272,68,272,0
cooling-pulse,5999,episode-11-last|profile-temporal-stratification,False,True,False,3.8598796512514484E-10,1.3961453575461746E-06,0.00013961453575461746,35,272,68,272,0
load-pulse,1,episode-1-first|episode-1-hardest|profile-temporal-stratification,True,True,False,4.5888584604291001E-08,0.00010860914233035146,0.010860914233035146,101,800,0,800,0
load-pulse,3,episode-1-last,True,True,False,5.0888194222729884E-10,1.2147626904379649E-06,0.00012147626904379649,101,800,0,800,0
load-pulse,196,episode-2-first,True,True,False,2.5146587566989066E-09,6.6026057652379677E-06,0.00066026057652379677,35,272,68,272,0
load-pulse,200,episode-2-hardest|episode-2-last,False,True,False,3.9324806036899065E-09,1.2301332217745653E-05,0.0012301332217745653,35,272,68,272,0
load-pulse,352,episode-3-first,True,True,False,2.6850408479629328E-10,2.9318327126048871E-06,0.00029318327126048871,35,272,68,272,0
load-pulse,360,action-501-before|episode-3-hardest|episode-3-last,False,True,False,4.6613617379700965E-10,8.2849247657890146E-06,0.00082849247657890146,35,272,68,272,0
load-pulse,525,action-501-after|episode-4-first,True,True,False,1.6018741337754735E-10,1.4842807933845847E-06,0.00014842807933845847,35,272,68,272,0
load-pulse,549,episode-4-hardest,False,True,False,3.2403750382286062E-10,4.2790475309750775E-05,0.0042790475309750775,35,272,68,272,0
load-pulse,555,profile-temporal-stratification,False,True,False,7.8667575874804322E-11,1.6783128294228788E-05,0.0016783128294228788,35,272,68,272,0
load-pulse,609,profile-temporal-stratification,True,True,False,3.648963774123448E-10,3.3602377196295663E-05,0.0033602377196295663,35,272,68,272,0
load-pulse,667,profile-temporal-stratification,True,True,False,3.3886059690003689E-10,0.00012309850383385168,0.012309850383385168,35,272,68,272,0
load-pulse,720,profile-temporal-stratification,True,True,False,3.2377334813713776E-10,7.9194866999365843E-05,0.0079194866999365843,35,272,68,272,0
load-pulse,769,profile-temporal-stratification,False,True,False,6.4787614354696805E-10,0.00016181625061362226,0.016181625061362226,35,272,68,272,0
load-pulse,817,profile-temporal-stratification,False,True,False,3.6409695895790987E-10,3.7108116220707643E-05,0.0037108116220707643,35,272,68,272,0
load-pulse,847,episode-4-quartile-1,True,True,False,3.2394427338703238E-10,5.1586092026933983E-05,0.0051586092026933983,35,272,68,272,0
load-pulse,874,profile-temporal-stratification,True,True,False,6.4790852910930593E-10,0.00012433098859698788,0.012433098859698788,35,272,68,272,0
load-pulse,931,profile-temporal-stratification,True,True,False,3.2398325583039935E-10,5.0567102323650914E-05,0.0050567102323650914,35,272,68,272,0
load-pulse,989,profile-temporal-stratification,True,True,False,3.2400926169171837E-10,4.6836910550407396E-05,0.0046836910550407396,35,272,68,272,0
load-pulse,1043,profile-temporal-stratification,False,True,False,3.240324704908723E-10,3.9146368247866548E-05,0.0039146368247866548,35,272,68,272,0
load-pulse,1092,profile-temporal-stratification,False,True,False,8.5653339866439578E-11,5.161916138174405E-05,0.005161916138174405,35,272,68,272,0
load-pulse,1140,profile-temporal-stratification,True,True,False,1.2962080412336997E-09,0.00035181492784319701,0.035181492784319701,35,272,68,272,0
load-pulse,1166,episode-4-quartile-2,False,True,False,3.630452174645672E-10,0.00011982912486541153,0.011982912486541153,35,272,68,272,0
load-pulse,1191,profile-temporal-stratification,True,True,False,3.2405571736111308E-10,6.3943738775051884E-05,0.0063943738775051884,35,272,68,272,0
load-pulse,1248,profile-temporal-stratification,True,True,False,1.1663202471500667E-10,7.0460840433383964E-06,0.00070460840433383964,35,272,68,272,0
load-pulse,1308,profile-temporal-stratification,True,True,False,1.8855853603852788E-10,2.7622559511719658E-05,0.0027622559511719658,35,272,68,272,0
load-pulse,1351,profile-temporal-stratification,False,True,False,4.029902916432402E-06,0.00030974275958062236,0.40299029164324018,35,272,68,272,0
load-pulse,1402,profile-temporal-stratification,True,True,False,4.1863309904870704E-09,1.660013241622238E-05,0.001660013241622238,35,272,68,272,0
load-pulse,1449,profile-temporal-stratification,True,True,False,2.7601338020017027E-09,0.00010093031043467704,0.010093031043467704,35,272,68,272,0
load-pulse,1484,episode-4-quartile-3,True,True,False,1.1241612501250589E-09,8.2373326684148651E-06,0.00082373326684148651,35,272,68,272,0
load-pulse,1502,profile-temporal-stratification,True,True,False,1.0144056474171657E-08,1.1208106561078068E-05,0.0011208106561078068,35,272,68,272,0
load-pulse,1552,profile-temporal-stratification,True,True,False,3.23911598320768E-10,1.5608757465201961E-05,0.0015608757465201961,35,272,68,272,0
load-pulse,1614,profile-temporal-stratification,True,True,False,4.3466388705107323E-09,8.5387610955223181E-06,0.00085387610955223181,35,272,68,272,0
load-pulse,1679,profile-temporal-stratification,True,True,False,8.354014716175594E-10,1.8108724115784014E-06,0.00018108724115784014,35,272,68,272,0
load-pulse,1734,profile-temporal-stratification,True,True,False,1.6918765405586139E-09,1.1390719198978161E-05,0.0011390719198978161,35,272,68,272,0
load-pulse,1784,profile-temporal-stratification,True,True,False,5.9897360864960809E-09,2.2737390509508515E-05,0.0022737390509508515,35,272,68,272,0
load-pulse,1814,episode-4-last,False,True,False,6.9663699722756618E-09,1.5709157943355478E-05,0.0015709157943355478,35,272,136,272,0
load-pulse,2184,episode-5-first,True,True,False,5.9712855635426823E-09,5.7089736504423172E-05,0.0057089736504423172,35,272,68,272,0
load-pulse,2201,profile-temporal-stratification,True,True,False,8.5493469758262694E-09,1.3609769598854626E-05,0.0013609769598854626,35,272,68,272,0
load-pulse,2265,profile-temporal-stratification,True,True,False,1.3497619997488102E-09,2.9832048530131772E-05,0.0029832048530131772,35,272,68,272,0
load-pulse,2337,profile-temporal-stratification,True,True,False,6.4779034292782828E-10,6.5325743596744701E-06,0.00065325743596744701,35,272,68,272,0
load-pulse,2414,profile-temporal-stratification,True,True,False,8.4130356961896922E-09,1.0522825673486835E-05,0.0010522825673486835,35,272,68,272,0
load-pulse,2486,profile-temporal-stratification,True,True,False,1.0690281512870688E-09,1.0852147461548611E-05,0.0010852147461548611,35,272,68,272,0
load-pulse,2548,profile-temporal-stratification,True,True,False,5.7663118802012876E-09,3.4573845528740321E-06,0.00057663118802012874,35,272,68,272,0
load-pulse,2604,profile-temporal-stratification,True,True,False,1.0680526555377589E-08,2.7235883237608505E-06,0.0010680526555377587,35,272,68,272,0
load-pulse,2658,profile-temporal-stratification,True,True,False,5.4735317162849243E-09,2.7019644520898112E-05,0.0027019644520898112,35,272,68,272,0
load-pulse,2709,profile-temporal-stratification,True,True,False,1.3001962003793888E-08,1.5823412205406839E-05,0.0015823412205406839,35,272,68,272,0
load-pulse,2749,episode-5-quartile-1,True,True,False,6.4533137897576022E-09,3.2478280226122536E-05,0.0032478280226122536,35,272,68,272,0
load-pulse,2764,profile-temporal-stratification,True,True,False,4.0226842088418578E-09,2.0957400139742788E-05,0.0020957400139742788,35,272,68,272,0
load-pulse,2810,profile-temporal-stratification,True,True,False,9.4515409632033834E-09,3.5539267985384981E-05,0.0035539267985384981,35,272,68,272,0
load-pulse,2864,profile-temporal-stratification,True,True,False,1.5308668424443614E-09,1.1315720455762346E-05,0.0011315720455762346,35,272,68,272,0
load-pulse,2916,profile-temporal-stratification,True,True,False,7.6600370889935272E-09,2.6332428860964541E-05,0.0026332428860964541,35,272,136,272,0
load-pulse,2961,profile-temporal-stratification,True,True,False,7.4002991111450762E-09,2.1652881776468291E-05,0.0021652881776468291,35,272,68,272,0
load-pulse,3007,profile-temporal-stratification,True,True,False,1.8522477442298771E-09,6.3237784786451812E-06,0.00063237784786451812,35,272,68,272,0
load-pulse,3046,profile-temporal-stratification,True,True,False,6.7923824448184728E-09,6.2988498354954459E-06,0.00067923824448184718,35,272,136,272,0
load-pulse,3062,episode-5-hardest,False,True,False,3.9757764181253362E-07,0.000249129069049836,0.039757764181253361,35,272,204,272,0
load-pulse,3076,profile-temporal-stratification,True,True,False,1.6817592007223413E-07,0.00045110016031468803,0.045110016031468803,35,272,204,272,0
load-pulse,3102,profile-temporal-stratification,True,True,False,1.0864169885775422E-08,7.6574422874564618E-05,0.0076574422874564618,35,272,136,272,0
load-pulse,3125,episode-5-quartile-2|profile-temporal-stratification,True,True,False,2.3705531378615863E-08,4.0944298675960056E-05,0.0040944298675960056,35,272,204,272,0
load-pulse,3149,profile-temporal-stratification,True,True,False,6.8511108626802571E-09,3.4910498338369678E-05,0.0034910498338369678,35,272,204,272,0
load-pulse,3176,profile-temporal-stratification,False,True,False,2.5813391495247019E-09,5.310054127427577E-05,0.005310054127427577,35,272,204,272,0
load-pulse,3200,profile-temporal-stratification,False,True,False,4.0709301651384662E-09,0.00019211626030202211,0.019211626030202211,35,272,204,272,0
load-pulse,3220,profile-temporal-stratification,True,True,False,2.9733868363738736E-08,4.1326046183343124E-05,0.0041326046183343124,35,272,136,272,0
load-pulse,3240,profile-temporal-stratification,True,True,False,3.6529492336902227E-07,0.0016065523338468779,0.16065523338468779,35,272,136,272,0
load-pulse,3265,profile-temporal-stratification,False,True,False,8.8030244406825961E-09,0.00012229952506004338,0.012229952506004338,35,272,136,272,0
load-pulse,3286,profile-temporal-stratification,True,True,False,3.0571162561599184E-08,0.00014973383926175643,0.014973383926175643,35,272,204,272,0
load-pulse,3307,profile-temporal-stratification,True,True,False,4.2082911769051071E-09,5.1090905567541256E-05,0.0051090905567541256,35,272,204,272,0
load-pulse,3332,profile-temporal-stratification,True,True,False,1.9324414331667249E-08,0.00035367625232129996,0.035367625232129996,35,272,68,272,0
load-pulse,3334,episode-5-quartile-3,True,True,False,1.8882607670535617E-09,5.9906842357904111E-05,0.0059906842357904111,35,272,68,272,0
load-pulse,3355,profile-temporal-stratification,True,True,False,5.3757431871231542E-09,0.00018798290967581011,0.018798290967581011,35,272,136,272,0
load-pulse,3379,profile-temporal-stratification,False,True,False,2.605492360308673E-08,0.00043637729105672207,0.043637729105672207,35,272,136,272,0
load-pulse,3404,profile-temporal-stratification,True,True,False,4.2229054573270274E-09,5.4680048470423515E-05,0.0054680048470423515,35,272,136,272,0
load-pulse,3425,profile-temporal-stratification,True,True,False,2.4233170164757799E-09,0.00020969791171143726,0.020969791171143726,35,272,68,272,0
load-pulse,3448,profile-temporal-stratification,False,True,False,4.7241698566310812E-09,0.0002060741453906445,0.02060741453906445,35,272,136,272,0
load-pulse,3471,profile-temporal-stratification,True,True,False,2.904000648312471E-09,0.00048095471592990435,0.048095471592990435,35,272,204,272,0
load-pulse,3495,profile-temporal-stratification,True,True,False,2.4387004046375199E-09,4.9567184134513553E-05,0.0049567184134513553,35,272,136,272,0
load-pulse,3500,action-3501-before,True,True,False,9.1304177827496104E-09,0.00011426859250907029,0.011426859250907029,35,272,204,272,0
load-pulse,3505,action-3501-after,True,True,False,1.5741800702183568E-09,5.9616614507262966E-05,0.0059616614507262966,35,272,68,272,0
load-pulse,3519,profile-temporal-stratification,True,True,False,4.4913649913828898E-09,0.00017195048684870429,0.017195048684870429,35,272,68,272,0
load-pulse,3605,profile-temporal-stratification,True,True,False,1.1831733204202861E-08,0.00018434257020860656,0.018434257020860656,35,272,68,272,0
load-pulse,3630,episode-5-last,True,True,False,1.7167416667123425E-08,0.00017101841699762588,0.017101841699762588,35,272,68,272,0
load-pulse,3659,episode-6-first,True,True,False,1.6275887478770136E-09,1.2765282964011249E-06,0.00016275887478770136,35,272,68,272,0
load-pulse,3660,episode-6-hardest|episode-6-last,True,True,False,4.9013201168594296E-09,0.00013217025423983841,0.013217025423983841,35,272,68,272,0
load-pulse,3694,episode-7-first,True,True,False,1.4639420330648584E-09,1.0557733425287097E-06,0.00014639420330648582,35,272,68,272,0
load-pulse,3695,episode-7-hardest|episode-7-last,True,True,False,8.0717779614775187E-09,0.00012718778404696707,0.012718778404696707,35,272,68,272,0
load-pulse,3734,episode-8-first,True,True,False,1.9880421733755703E-09,1.3677892241048539E-06,0.00019880421733755701,35,272,68,272,0
load-pulse,3735,episode-8-hardest|episode-8-last,True,True,False,7.9289759583544324E-09,0.00011302664239032367,0.011302664239032367,35,272,68,272,0
load-pulse,3784,episode-9-first,True,True,False,2.3330109640796574E-09,7.1361700726413346E-07,0.00023330109640796573,35,272,68,272,0
load-pulse,3785,episode-9-hardest|episode-9-last,True,True,False,7.6027506465983879E-09,8.927601409247643E-05,0.008927601409247643,35,272,68,272,0
load-pulse,3860,episode-10-first,True,True,False,1.6264341110115112E-09,1.8819080853660353E-06,0.00018819080853660353,35,272,68,272,0
load-pulse,3861,episode-10-hardest|episode-10-last,True,True,False,3.6376621180858023E-09,8.8457267031216702E-05,0.0088457267031216702,35,272,68,272,0
load-pulse,4267,episode-11-first,True,True,False,3.2659305484081247E-10,3.5500473476446359E-06,0.00035500473476446359,35,272,68,272,0
load-pulse,4272,episode-11-quartile-1,False,True,False,9.7130132378360501E-09,5.3056063823220256E-05,0.0053056063823220256,35,272,68,272,0
load-pulse,4273,episode-11-hardest|profile-temporal-stratification,False,True,False,5.3916221635690996E-09,2.5839329639509856E-05,0.0025839329639509856,35,272,68,272,0
load-pulse,4275,episode-11-quartile-2,False,True,False,9.6489915821348574E-09,3.6002380284116953E-05,0.0036002380284116953,35,272,68,272,0
load-pulse,4276,episode-11-quartile-3,True,True,False,2.3136687744761845E-09,4.2043189864671149E-05,0.0042043189864671149,35,272,136,272,0
load-pulse,4278,episode-11-last,True,True,False,3.3041277738310552E-09,2.345555138916211E-05,0.002345555138916211,35,272,68,272,0
load-pulse,5617,episode-12-first,True,True,False,5.2379214219217548E-06,0.0066112130009514658,0.66112130009514658,2,8,2,8,0
load-pulse,5618,episode-12-hardest|episode-12-last,False,True,False,7.292420803648302E-10,8.0091216858590997E-07,8.0091216858590997E-05,35,272,68,272,0
load-pulse,5674,episode-13-first,True,True,False,4.4293290326580145E-06,0.0066231815983428532,0.66231815983428532,2,8,2,8,0
load-pulse,5675,episode-13-hardest|episode-13-last,False,True,False,1.9527739653065272E-10,1.667515718395407E-06,0.0001667515718395407,35,272,68,272,0
load-pulse,5733,episode-14-first,True,True,False,3.6240426883599939E-06,0.0066254791475444108,0.66254791475444108,2,8,2,8,0
load-pulse,5734,episode-14-hardest|episode-14-last,False,True,False,8.6996086457478904E-10,1.8983635889924244E-06,0.00018983635889924244,35,272,68,272,0
load-pulse,5794,episode-15-first,True,True,False,2.8423152014924305E-06,0.0066178302652701859,0.66178302652701859,2,8,2,8,0
load-pulse,5795,episode-15-hardest|episode-15-last,False,True,False,3.7672588978528986E-09,2.2920629660916347E-06,0.00037672588978528984,35,272,68,272,0
load-pulse,5857,episode-16-first,True,True,False,2.0861005069528665E-06,0.0065994105448226037,0.65994105448226037,2,8,2,8,0
load-pulse,5858,episode-16-hardest|episode-16-last,False,True,False,1.9398805833722555E-09,2.6435137456815028E-07,0.00019398805833722554,35,272,68,272,0
load-pulse,5925,episode-17-first,True,True,False,1.3231730434914803E-06,0.0065679440497774522,0.65679440497774522,2,8,2,8,0
load-pulse,5926,episode-17-hardest|episode-17-last|profile-temporal-stratification,False,True,False,3.1999310605126881E-09,5.0908661002324607E-06,0.00050908661002324607,35,272,68,272,0
steady-long,1,episode-1-first|episode-1-hardest|h16-control|profile-temporal-stratification,True,True,False,4.5888584604291001E-08,0.00010860914233035146,0.010860914233035146,101,800,0,800,0
steady-long,2,h16-control,True,True,False,2.915081947748892E-07,0.00033136647572007405,0.033136647572007405,101,800,0,800,0
steady-long,3,episode-1-last|h16-control,True,True,False,5.0888194222729884E-10,1.2147626904379649E-06,0.00012147626904379649,101,800,0,800,0
steady-long,196,episode-2-first|h16-control,True,True,False,2.5146587566989066E-09,6.6026057652379677E-06,0.00066026057652379677,35,272,68,272,0
steady-long,200,episode-2-hardest|episode-2-last|h16-control,False,True,False,3.9324806036899065E-09,1.2301332217745653E-05,0.0012301332217745653,35,272,68,272,0
steady-long,352,episode-3-first|h16-control,True,True,False,2.6850408479629328E-10,2.9318327126048871E-06,0.00029318327126048871,35,272,68,272,0
steady-long,360,episode-3-hardest|episode-3-last|h16-control,False,True,False,4.6613617379700965E-10,8.2849247657890146E-06,0.00082849247657890146,35,272,68,272,0
steady-long,721,episode-4-first|h16-control,True,True,False,9.1262068497146322E-11,9.0258787821539954E-07,9.0258787821539954E-05,35,272,68,272,0
steady-long,723,episode-4-hardest|episode-4-last|h16-control,False,True,False,2.631288056199758E-10,8.7403554971388076E-07,8.7403554971388076E-05,35,272,68,272,0
steady-long,1475,episode-5-first|episode-5-hardest|h16-control,True,True,False,7.599882704279018E-10,3.5284053012674121E-08,7.5998827042790169E-05,68,536,0,536,0
steady-long,1476,episode-5-quartile-1|h16-control,True,True,False,5.1437919114583295E-09,1.3849961355560936E-07,0.00051437919114583292,68,536,0,536,0
steady-long,1477,h16-control,True,True,False,9.8271775938886999E-09,2.1907517755437311E-07,0.00098271775938886985,68,536,0,536,0
steady-long,1478,episode-5-quartile-2|h16-control,True,True,False,6.6645361017240402E-06,0.00033006729793072509,0.66645361017240401,35,272,0,272,0
steady-long,1479,episode-5-quartile-3|h16-control|profile-temporal-stratification,True,True,False,2.5831117308615544E-06,0.00017259258925861332,0.25831117308615542,35,272,0,272,0
steady-long,1480,episode-5-last|h16-control,True,True,False,1.0853926309347627E-06,9.550623974163841E-05,0.10853926309347625,35,272,0,272,0
steady-long,2335,episode-6-first|episode-6-hardest,True,True,False,6.0469803544480037E-10,6.1223710545732501E-08,6.0469803544480032E-05,68,536,0,536,0
steady-long,2337,episode-6-quartile-1,True,True,False,2.9862346773249458E-06,4.4649765339244141E-05,0.29862346773249454,35,272,0,272,0
steady-long,2340,episode-6-quartile-2,True,True,False,2.7116978907556681E-07,5.954492939608258E-06,0.027116978907556679,35,272,0,272,0
steady-long,2342,episode-6-quartile-3,True,True,False,8.4198298270179164E-08,2.183121228682694E-06,0.0084198298270179162,35,272,0,272,0
steady-long,2344,episode-6-last,True,True,False,3.5308908777456939E-08,9.257128189332775E-06,0.0035308908777456935,35,272,0,272,0
steady-long,4838,episode-7-first,True,True,False,1.8331305966268711E-10,1.4697855821310668E-06,0.00014697855821310668,35,272,68,272,0
steady-long,4839,episode-7-hardest|episode-7-last,False,True,False,4.1925196325018176E-10,4.9001954671723524E-06,0.00049001954671723524,35,272,68,272,0
steady-long,4870,episode-8-first|profile-temporal-stratification,True,True,False,1.1525704768009909E-10,8.6311288072238312E-07,8.6311288072238312E-05,35,272,68,272,0
steady-long,4871,episode-8-hardest|episode-8-last,False,True,False,2.6054037073828579E-10,2.7909260040814843E-06,0.00027909260040814843,35,272,68,272,0
steady-long,4900,episode-9-first,True,True,False,9.0679953897401214E-10,1.6096037889212766E-06,0.00016096037889212766,35,272,68,272,0
steady-long,4901,episode-9-hardest|episode-9-last,False,True,False,7.2378111464328297E-10,9.9167840517111472E-07,9.9167840517111472E-05,35,272,68,272,0
steady-long,4928,episode-10-first,True,True,False,2.8642015441898968E-10,2.4624619161528472E-06,0.00024624619161528472,35,272,68,272,0
steady-long,4929,episode-10-hardest|episode-10-last,False,True,False,2.0175668286203634E-10,7.0686651199025619E-07,7.0686651199025619E-05,35,272,68,272,0
steady-long,4955,episode-11-first,True,True,False,1.4548258322684192E-10,2.2630435250192704E-06,0.00022630435250192704,35,272,68,272,0
steady-long,5030,profile-temporal-stratification,False,True,False,2.5485901490655598E-10,4.0060996724378128E-06,0.00040060996724378128,35,272,68,272,0
steady-long,5163,profile-temporal-stratification,True,True,False,5.9002737828785224E-10,1.5863879164967898E-05,0.0015863879164967898,35,272,68,272,0
steady-long,5269,profile-temporal-stratification,False,True,False,2.8849850578074517E-10,4.1559191483742097E-06,0.00041559191483742097,35,272,68,272,0
steady-long,5382,profile-temporal-stratification,False,True,False,7.7891160886374859E-11,1.4114774504747629E-06,0.00014114774504747629,35,272,68,272,0
steady-long,5485,profile-temporal-stratification,True,True,False,1.6772580523582007E-10,5.7529405239620246E-07,5.7529405239620246E-05,35,272,68,272,0
steady-long,5569,profile-temporal-stratification,False,True,False,3.0130969077903227E-10,1.4623814905689869E-06,0.00014623814905689869,35,272,68,272,0
steady-long,5660,profile-temporal-stratification,True,True,False,2.2064076236066498E-10,3.2208205276162971E-06,0.00032208205276162971,35,272,68,272,0
steady-long,5748,profile-temporal-stratification,True,True,False,1.0884243702603494E-10,3.5159344413671079E-07,3.5159344413671079E-05,35,272,68,272,0
steady-long,5760,episode-11-quartile-1,True,True,False,4.0050702296941173E-10,1.9331197673722045E-06,0.00019331197673722045,35,272,68,272,0
steady-long,5821,profile-temporal-stratification,False,True,False,1.2056081293764053E-10,3.9383671150972077E-06,0.00039383671150972077,35,272,68,272,0
steady-long,5907,profile-temporal-stratification,True,True,False,1.8107013051585269E-10,9.5728513294091044E-07,9.5728513294091044E-05,35,272,68,272,0
steady-long,6000,profile-temporal-stratification,True,True,False,6.9318340120865974E-11,1.9161626383379371E-06,0.00019161626383379371,35,272,68,272,0
steady-long,6074,profile-temporal-stratification,False,True,False,2.7965422147079402E-10,2.0145114483227644E-06,0.00020145114483227644,35,272,68,272,0
steady-long,6152,profile-temporal-stratification,True,True,False,9.3832875485482369E-11,1.1569424884783075E-06,0.00011569424884783075,35,272,68,272,0
steady-long,6221,profile-temporal-stratification,False,True,False,7.846470206171506E-11,2.7459277145425176E-06,0.00027459277145425176,35,272,68,272,0
steady-long,6302,profile-temporal-stratification,False,True,False,1.7453111444940322E-10,4.3708341461723421E-06,0.00043708341461723421,35,272,68,272,0
steady-long,6371,episode-11-quartile-2,True,True,False,3.3049367167607815E-10,2.2892353648273911E-06,0.00022892353648273911,35,272,68,272,0
steady-long,6382,profile-temporal-stratification,True,True,False,3.2822213960531997E-10,2.8345346194669219E-06,0.00028345346194669219,35,272,68,272,0
steady-long,6453,profile-temporal-stratification,False,True,False,1.6829333027380644E-10,2.1851351270640862E-06,0.00021851351270640862,35,272,68,272,0
steady-long,6532,profile-temporal-stratification,True,True,False,5.0019527267837868E-10,1.6141195686714127E-06,0.00016141195686714127,35,272,68,272,0
steady-long,6611,profile-temporal-stratification,True,True,False,1.7837957338590872E-10,2.571365381953683E-06,0.0002571365381953683,35,272,68,272,0
steady-long,6679,profile-temporal-stratification,False,True,False,3.5660549445025262E-10,3.020445773671554E-05,0.003020445773671554,35,272,68,272,0
steady-long,6755,profile-temporal-stratification,True,True,False,3.4704388934591751E-10,1.6868846799411585E-06,0.00016868846799411585,35,272,68,272,0
steady-long,6818,profile-temporal-stratification,False,True,False,2.0032490449914345E-10,2.4167064651692272E-06,0.00024167064651692272,35,272,68,272,0
steady-long,6885,profile-temporal-stratification,False,True,False,1.12704290557619E-10,1.2707947156798127E-06,0.00012707947156798127,35,272,68,272,0
steady-long,6913,episode-11-quartile-3,False,True,False,1.7555643609594023E-10,1.640391614543546E-06,0.0001640391614543546,35,272,68,272,0
steady-long,6949,profile-temporal-stratification,True,True,False,2.1624252080299734E-10,1.9783040254850448E-06,0.00019783040254850448,35,272,68,272,0
steady-long,7006,profile-temporal-stratification,False,True,False,1.3934788775166729E-10,1.9173836882657724E-06,0.00019173836882657724,35,272,68,272,0
steady-long,7070,profile-temporal-stratification,False,True,False,4.7191704801065114E-11,4.6529435699937949E-06,0.00046529435699937949,35,272,68,272,0
steady-long,7134,profile-temporal-stratification,True,True,False,2.6242072116370329E-10,1.8137378425819861E-06,0.00018137378425819861,35,272,68,272,0
steady-long,7191,profile-temporal-stratification,False,True,False,1.7795390560336719E-10,1.8891420587863195E-06,0.00018891420587863195,35,272,68,272,0
steady-long,7253,profile-temporal-stratification,True,True,False,2.474104243521872E-10,2.0183887556868285E-06,0.00020183887556868285,35,272,68,272,0
steady-long,7315,profile-temporal-stratification,True,True,False,2.7730785432877362E-11,6.0327900186507577E-07,6.0327900186507577E-05,35,272,68,272,0
steady-long,7358,episode-11-hardest,False,True,False,5.3824965944257435E-11,3.1331750136587289E-06,0.00031331750136587289,35,272,68,272,0
steady-long,7366,profile-temporal-stratification,False,True,False,1.7775847275525453E-10,3.0477681320917327E-06,0.00030477681320917327,35,272,68,272,0
steady-long,7374,episode-11-last,False,True,False,1.0314123765285561E-10,2.7578803241112837E-06,0.00027578803241112837,35,272,68,272,0
steady-long,7690,episode-12-first,True,True,False,1.828614494850179E-10,1.1096652485775849E-06,0.00011096652485775849,35,272,68,272,0
steady-long,7754,profile-temporal-stratification,True,True,False,3.559171957116221E-10,2.3771401533423386E-05,0.0023771401533423386,35,272,68,272,0
steady-long,7834,profile-temporal-stratification,False,True,False,2.6203910458928482E-10,4.6065590240118581E-05,0.0046065590240118581,35,272,68,272,0
steady-long,7926,profile-temporal-stratification,False,True,False,6.2654937244909411E-11,1.0474233693713586E-06,0.00010474233693713586,35,272,68,272,0
steady-long,8015,profile-temporal-stratification,True,True,False,1.4578114978818171E-10,6.2226138553000965E-07,6.2226138553000965E-05,35,272,68,272,0
steady-long,8066,episode-12-quartile-1,False,True,False,1.9643110048025194E-10,1.3206744906568701E-06,0.00013206744906568701,35,272,68,272,0
steady-long,8091,profile-temporal-stratification,False,True,False,1.9827675446736564E-10,4.2718232595717609E-06,0.00042718232595717609,35,272,68,272,0
steady-long,8179,profile-temporal-stratification,False,True,False,1.332130586142472E-10,1.2648166531903371E-06,0.00012648166531903371,35,272,68,272,0
steady-long,8266,profile-temporal-stratification,True,True,False,4.1935279261224621E-11,1.1468062535158197E-06,0.00011468062535158197,35,272,68,272,0
steady-long,8342,profile-temporal-stratification,False,True,False,2.278031164627948E-10,4.8323368169178593E-06,0.00048323368169178593,35,272,68,272,0
steady-long,8429,profile-temporal-stratification,True,True,False,1.7792604767480169E-10,2.2513815416402849E-06,0.00022513815416402849,35,272,68,272,0
steady-long,8441,episode-12-quartile-2,True,True,False,1.345007932992692E-10,2.0706837666750744E-06,0.00020706837666750744,35,272,28,272,0
steady-long,8517,profile-temporal-stratification,True,True,False,1.4943995965578764E-10,2.1076946428166821E-06,0.00021076946428166821,35,272,68,272,0
steady-long,8594,profile-temporal-stratification,False,True,False,1.7501601705095862E-10,5.7294648581063257E-06,0.00057294648581063257,35,272,68,272,0
steady-long,8683,profile-temporal-stratification,True,True,False,2.3021128515174963E-10,7.7361508665774181E-07,7.7361508665774181E-05,35,272,68,272,0
steady-long,8761,profile-temporal-stratification,False,True,False,1.3841509504997923E-10,8.9523291411097716E-06,0.00089523291411097716,35,272,68,272,0
steady-long,8812,episode-12-quartile-3,True,True,False,4.6575485174266496E-11,7.9781360540209789E-07,7.9781360540209789E-05,35,272,66,272,0
