candidate_id,boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,candidate_minus_reference_temperature_c,candidate_minus_reference_pressure_mpa
B1-PIECEWISE-REDUCED,7,47.31016860008242,R2-SIDE,REGION-2,SuperheatedVapor,47.31016860008242,0.010793970043330475,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,8,47.339061117172264,R1-SIDE,REGION-1,SubcooledLiquid,47.339061117172264,0.010809970497312584,,true,REGION-1-REDUCED,SubcooledLiquid,47.33904617215455,0.018176960729677356,,true,-1.4945017710488173E-05,0.007366990232364772
B1-PIECEWISE-REDUCED,8,47.339061117172264,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.339061117172264,0.010809862398688596,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.33904695510864,0.010820280883843594,9.985914849423463E-07,true,-1.416206362137018E-05,1.0418485154997659E-05
B1-PIECEWISE-REDUCED,8,47.339061117172264,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.339061117172264,0.010809862398688596,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,8,47.339061117172264,R2-SIDE,REGION-2,SuperheatedVapor,47.339061117172264,0.01080975430006461,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,9,47.339702007174424,R1-SIDE,REGION-1,SubcooledLiquid,47.339702007174424,0.01081032085330431,,true,REGION-1-REDUCED,SubcooledLiquid,47.339687069000036,0.01817367364924496,,true,-1.493817438813494E-05,0.007363352795940652
B1-PIECEWISE-REDUCED,9,47.339702007174424,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.339702007174424,0.010810212751176797,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.33968782424927,0.01082062618004304,9.985921489148684E-07,true,-1.4182925156092097E-05,1.0413428866241914E-05
B1-PIECEWISE-REDUCED,9,47.339702007174424,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.339702007174424,0.010810212751176797,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,9,47.339702007174424,R2-SIDE,REGION-2,SuperheatedVapor,47.339702007174424,0.010810104649049286,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,10,47.37124681919806,R1-SIDE,REGION-1,SubcooledLiquid,47.37124681919806,0.010827577549085489,,true,REGION-1-REDUCED,SubcooledLiquid,47.371232235636,0.018003464473997123,,true,-1.4583562062853161E-05,0.0071758869249116345
B1-PIECEWISE-REDUCED,10,47.37124681919806,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.37124681919806,0.010827469274392744,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.371232986450195,0.010837622511943791,9.986265005379604E-07,true,-1.3832747868036677E-05,1.0153237551047134E-05
B1-PIECEWISE-REDUCED,10,47.37124681919806,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.37124681919806,0.010827469274392744,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,10,47.37124681919806,R2-SIDE,REGION-2,SuperheatedVapor,47.37124681919806,0.010827360999700001,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,11,47.38116506189107,R1-SIDE,REGION-1,SubcooledLiquid,47.38116506189107,0.010833008244981821,,true,REGION-1-REDUCED,SubcooledLiquid,47.381150597041824,0.017946538517393397,,true,-1.446484924372271E-05,0.007113530272411576
B1-PIECEWISE-REDUCED,11,47.38116506189107,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.38116506189107,0.010832899915982661,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.38115131855011,0.010842966445926387,9.986379695899335E-07,true,-1.374334095771701E-05,1.0066529943725602E-05
B1-PIECEWISE-REDUCED,11,47.38116506189107,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.38116506189107,0.010832899915982661,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,11,47.38116506189107,R2-SIDE,REGION-2,SuperheatedVapor,47.38116506189107,0.010832791586983501,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,12,47.405578786134754,R1-SIDE,REGION-1,SubcooledLiquid,47.405578786134754,0.010846385856276416,,true,REGION-1-REDUCED,SubcooledLiquid,47.40556462825418,0.017799468570670718,,true,-1.4157880571019632E-05,0.006953082714394302
B1-PIECEWISE-REDUCED,12,47.405578786134754,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.405578786134754,0.01084627739350248,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.40556538105011,0.010856120586857811,9.986675681423326E-07,true,-1.3405084644091403E-05,9.84319335533071E-06
B1-PIECEWISE-REDUCED,12,47.405578786134754,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.405578786134754,0.01084627739350248,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,12,47.405578786134754,R2-SIDE,REGION-2,SuperheatedVapor,47.405578786134754,0.010846168930728546,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,13,47.42490748912098,R1-SIDE,REGION-1,SubcooledLiquid,47.42490748912098,0.010856987170281312,,true,REGION-1-REDUCED,SubcooledLiquid,47.42489358919795,0.017676024957910062,,true,-1.3899923033022787E-05,0.00681903778762875
B1-PIECEWISE-REDUCED,13,47.42490748912098,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.42490748912098,0.010856878601495297,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.42489433288574,0.010866534902644158,9.986923813178528E-07,true,-1.3156235240785463E-05,9.656301148861304E-06
B1-PIECEWISE-REDUCED,13,47.42490748912098,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.42490748912098,0.010856878601495297,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,13,47.42490748912098,R2-SIDE,REGION-2,SuperheatedVapor,47.42490748912098,0.010856770032709281,,false,UNRESOLVED,Unspecified,,,,false,,
