candidate_id,probe_id,logical_step,elapsed_s,path_id,from_node,to_node,candidate_resolved,candidate_driving_pa,candidate_flow_kg_s,canonical_flow_kg_s,if97_counterfactual_flow_kg_s,abs_candidate_minus_canonical_flow_kg_s,abs_candidate_minus_if97_flow_kg_s,driving_sign_changed_from_production
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,116784,1140,FEEDWATER-PUMP,feedwater-inventory,drum,true,1159314.1977909263,34.04870332025768,16.811237513859524,34.0549965470956,17.237465806398156,0.006293226837918553,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,122784,1200,MCP,suction,pressure,true,990862.0941471593,140.77372582603326,111.13471839841384,140.77086285274171,29.63900742761942,0.002862973291541948,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,122784,1200,CHANNEL,pressure,outlet,true,-574802.7298834363,-151.63149143676407,111.15035496051603,-151.66389561319158,262.7818463972801,0.03240417642751936,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,122784,1200,RETURN,outlet,drum,true,482520.2662439541,138.92735745618342,110.45025114711893,138.98336915169614,28.47710630906448,0.05601169551272278,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,122784,1200,FEEDWATER-PUMP,feedwater-inventory,drum,true,1145599.0582543043,33.84669937016465,16.347497105315348,33.85348982463352,17.499202264849302,0.006790454468870166,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,128784,1260,MCP,suction,pressure,true,988470.7982190468,140.60375515746702,115.80175047925907,140.599875774351,24.80200467820795,0.0038793831160148784,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,128784,1260,CHANNEL,pressure,outlet,true,-586923.9717488571,-153.2219268575953,115.81314695687205,-153.23064946492983,269.03507381446735,0.00872260733453345,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,128784,1260,RETURN,outlet,drum,true,494267.5156908374,140.60832346498376,114.90123858831122,140.64452506094358,25.70708487667254,0.03620159595982386,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,128784,1260,FEEDWATER-PUMP,feedwater-inventory,drum,true,1148976.1757899113,33.89655108989573,16.420487344436587,33.90369178076959,17.476063745459143,0.007140690873860933,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,134784,1320,MCP,suction,pressure,true,986749.4382838169,140.48127549846754,120.16715072912918,140.47655095565736,20.314124769338363,0.00472454281018031,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,134784,1320,CHANNEL,pressure,outlet,true,-600353.7495628768,-154.9649959910788,120.17677097685305,-154.9373867385417,275.14176696793186,0.027609252537104112,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,134784,1320,RETURN,outlet,drum,true,506935.39094481553,142.39879085790238,119.30584756378143,142.40041933124232,23.092943294120957,0.0016284733399345441,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,134784,1320,FEEDWATER-PUMP,feedwater-inventory,drum,true,1150200.1604063185,33.914600991406616,16.428040622367472,33.92203577359503,17.486560369039143,0.007434782188411759,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,140784,1380,MCP,suction,pressure,true,985331.4517126073,140.38030144664936,124.47831904568578,140.37478977941765,15.901982400963576,0.005511667231701267,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,140784,1380,CHANNEL,pressure,outlet,true,-614832.500020813,-156.82251114183995,124.48703333297755,-156.76684240595554,281.30954447481747,0.055668735884410125,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,140784,1380,RETURN,outlet,drum,true,520173.3453226787,144.2460876866584,123.62305936996192,144.22180174542063,20.623028316696477,0.024285941237764064,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,140784,1380,FEEDWATER-PUMP,feedwater-inventory,drum,true,1151104.8309618607,33.927935848823175,16.423848784460432,33.9356423603236,17.504087064362743,0.007706511500423119,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,146784,1440,MCP,suction,pressure,true,984021.9576211746,140.28698853572806,128.71391884782844,140.28068270348223,11.573069687899618,0.006305832245828924,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,146784,1440,CHANNEL,pressure,outlet,true,-629963.0375153437,-158.74042176022385,128.72262416092812,-158.6656077116089,287.463045921152,0.07481404861493957,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,146784,1440,RETURN,outlet,drum,true,533933.667197914,146.1415296482029,127.86707211614517,146.1006589427961,18.274457532057724,0.040870705406803154,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,146784,1440,FEEDWATER-PUMP,feedwater-inventory,drum,true,1152097.9943274893,33.9425690590369,16.421962570710534,33.950510448422875,17.520606488326365,0.00794138938597655,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,152784,1500,MCP,suction,pressure,true,982745.1532264497,140.1959452499572,132.86333866833917,140.18880712278317,7.332606581618023,0.0071381271740165175,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,152784,1500,CHANNEL,pressure,outlet,true,-645533.0131355606,-160.69013823325446,132.87192057516725,-160.60530051971023,293.56205880842174,0.08483771354423197,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,152784,1500,RETURN,outlet,drum,true,548074.0923963623,148.06405267942145,132.01834626403868,148.01618747970605,16.045706415382767,0.04786519971540315,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,152784,1500,FEEDWATER-PUMP,feedwater-inventory,drum,true,1153085.5297093783,33.95711309445163,16.419441567432013,33.96525166589855,17.537671527019615,0.00813857144692065,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,158784,1560,MCP,suction,pressure,true,981474.6353118622,140.10529149977614,136.92069811946743,140.0972748379026,3.184593380308712,0.008016661873540443,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,158784,1560,CHANNEL,pressure,outlet,true,-661531.804908602,-162.66921096613237,136.92925813576554,-162.58346677423185,299.5984691018979,0.08574419190051685,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,158784,1560,RETURN,outlet,drum,true,562607.9496984282,150.01439260263373,136.09110412795604,149.96909243057104,13.92328847467769,0.045300172062695765,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,158784,1560,FEEDWATER-PUMP,feedwater-inventory,drum,true,1154085.4942317028,33.97183383674927,16.416851659857087,33.98012940172462,17.55498217689218,0.008295564975348668,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,164784,1620,MCP,suction,pressure,true,980202.089500457,140.01443422022297,140.8927455803511,140.00548713916154,0.8783113601281229,0.008947081061421613,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,164784,1620,CHANNEL,pressure,outlet,true,-677772.2991575432,-164.65385499981994,140.90150434519612,-164.5762061590472,305.5553593450161,0.07764884077275269,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,164784,1620,RETURN,outlet,drum,true,577364.9891412873,151.96907437255612,140.06636104370293,151.9357723365192,11.902713328853196,0.03330203603692894,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,164784,1620,FEEDWATER-PUMP,feedwater-inventory,drum,true,1155104.5685983934,33.98682934017813,16.414492529597748,33.99524053289019,17.572336810580385,0.008411192712060256,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,170784,1680,MCP,suction,pressure,true,978925.8529168414,139.9232541729102,144.77693985505076,139.91331824064073,4.853685682140565,0.009935932269456771,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,170784,1680,CHANNEL,pressure,outlet,true,-694263.6916993808,-166.64497492566414,144.7855420476597,-166.58422216006204,311.43051697332385,0.06075276560210341,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,170784,1680,RETURN,outlet,drum,true,592362.3174725794,153.93015526173934,143.95812946795363,153.91805058160767,9.972025793785718,0.012104680131670875,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,170784,1680,FEEDWATER-PUMP,feedwater-inventory,drum,true,1156158.8664974915,34.002336191760286,16.41293717349613,34.01082122950651,17.589399018264157,0.008485037746225998,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,176784,1740,MCP,suction,pressure,true,977646.3716983175,139.8317826317263,148.5750087198545,139.8208091988301,8.74322608812821,0.010973432896207669,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,176784,1740,CHANNEL,pressure,outlet,true,-710959.6357678213,-168.6368448196089,148.58377412806254,-168.60153859581274,317.2206189476715,0.035306223796169434,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,176784,1740,RETURN,outlet,drum,true,607549.7450847517,155.89095484790022,147.76756501488813,155.90894542432926,8.123389833012084,0.01799057642904245,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,176784,1740,FEEDWATER-PUMP,feedwater-inventory,drum,true,1157221.8647765303,34.01796385406585,16.411340061304806,34.02647991723724,17.60662379276104,0.008516063171391863,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,182784,1800,MCP,suction,pressure,true,976364.8220250403,139.74010319339544,152.29338743305206,139.72803978189026,12.55328423965662,0.01206341150518142,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,182784,1800,CHANNEL,pressure,outlet,true,-727745.3133568378,-170.61597971548127,152.30216273752558,-170.61419870372043,322.91814245300685,0.0017810117608405562,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,182784,1800,RETURN,outlet,drum,true,622822.2465202808,157.8381761831124,151.48619472621914,157.89464074599076,6.35198145689327,0.05646456287834667,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,182784,1800,FEEDWATER-PUMP,feedwater-inventory,drum,true,1158314.8223120673,34.034024480100314,16.410467189362862,34.042527494485455,17.623557290737452,0.008503014385141228,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,188784,1860,MCP,suction,pressure,true,975082.3395192265,139.64829676864852,155.92840142112064,139.6350865711714,16.28010465247212,0.01321019747712171,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,188784,1860,CHANNEL,pressure,outlet,true,-745151.3059895616,-172.64429396763296,155.93706518758083,-172.63019321103906,328.5813591552138,0.014100756593904862,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,188784,1860,RETURN,outlet,drum,true,638707.3150161875,159.83833270103733,155.13273815760718,159.88340051776413,4.705594543430152,0.04506781672679949,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,188784,1860,FEEDWATER-PUMP,feedwater-inventory,drum,true,1159425.6864320422,34.0503404745392,16.409937947346798,34.05878659881361,17.6404025271924,0.008446124274414046,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,194784,1920,MCP,suction,pressure,true,973799.9786872189,139.55643866817604,159.48691835719436,139.54203652430735,19.930479689018313,0.014402143868693429,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,194784,1920,CHANNEL,pressure,outlet,true,-762866.976683621,-174.68451295791746,159.4957672940925,-174.63544680765477,334.18028025201,0.049066150262689234,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,194784,1920,RETURN,outlet,drum,true,654895.87074447,161.85127379720805,158.69547252121015,161.86022525664336,3.155801275997902,0.008951459435309062,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,194784,1920,FEEDWATER-PUMP,feedwater-inventory,drum,true,1160544.8483928721,34.066770442659696,16.40948347850072,34.07511584191745,17.657286964158974,0.008345399257756014,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,200784,1980,MCP,suction,pressure,true,972518.7940353655,139.46460440092787,162.96973652337766,139.4489567212544,23.505132122449794,0.0156476796734637,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,200784,1980,CHANNEL,pressure,outlet,true,-780604.2733665305,-176.7036245657152,162.9784178140301,-176.62975879630204,339.6820423797453,0.07386576941314615,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,200784,1980,RETURN,outlet,drum,true,671106.0285720283,163.84212261467175,162.1815713898335,163.82569160168066,1.6605512248382581,0.01643101299109162,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,200784,1980,FEEDWATER-PUMP,feedwater-inventory,drum,true,1161690.087859802,34.08357504517098,16.40972877085598,34.09177496736032,17.673846274315,0.00819992218934118,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,206784,2040,MCP,suction,pressure,true,971239.7183962063,139.37286094474823,166.37642816906947,139.35591661857663,27.003567224321245,0.016944326171596913,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,206784,2040,CHANNEL,pressure,outlet,true,-798380.9389991201,-178.70432999780618,166.38516181282728,-178.61527700964132,345.0894918106335,0.08905298816486606,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,206784,2040,RETURN,outlet,drum,true,687350.2684679433,165.8131802322051,165.59886353731875,165.78148776417603,0.21431669488634952,0.031692468029064,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,206784,2040,FEEDWATER-PUMP,feedwater-inventory,drum,true,1162837.3565649902,34.10040112029461,16.409887236633583,34.10840756984613,17.69051388366103,0.00800644955151597,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,212784,2100,MCP,suction,pressure,true,969932.1761541171,139.27901321836805,169.71383809689866,139.2629839433668,30.434824878530605,0.016029275001244514,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,212784,2100,CHANNEL,pressure,outlet,true,-816046.5961519731,-180.6705948572676,169.72262645054232,-180.57896169327537,350.3932213078099,0.09163316399221344,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,212784,2100,RETURN,outlet,drum,true,703516.4611039058,167.7517762772014,168.93605143390815,167.71440044033594,1.1842751567067467,0.03737583686546486,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,212784,2100,FEEDWATER-PUMP,feedwater-inventory,drum,true,1163999.9883688241,34.117444048006064,16.41041106115947,34.125191423851874,17.707032986846595,0.007747375845809756,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,218784,2160,MCP,suction,pressure,true,968601.2753122526,139.1834239636497,172.97901217650644,139.1702110211175,33.79558821285676,0.013212942532192073,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,218784,2160,CHANNEL,pressure,outlet,true,-833681.0019355187,-182.6122670507673,172.98761671656112,-182.5295042775581,355.5998837673284,0.0827627732091969,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,218784,2160,RETURN,outlet,drum,true,719679.5342325064,169.66785602847776,172.20916123198225,169.63375392603567,2.5413052035044927,0.03410210244209111,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,218784,2160,FEEDWATER-PUMP,feedwater-inventory,drum,true,1165175.3704537852,34.13466523131266,16.411275531313677,34.14210948972004,17.723389699998982,0.007444258407382165,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,224784,2220,MCP,suction,pressure,true,967275.0881874954,139.08810791634886,176.1763330458534,139.07765970037244,37.088225129504536,0.010448215976424535,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,224784,2220,CHANNEL,pressure,outlet,true,-851238.5834551868,-184.52518347967433,176.18508532755888,-184.4591795909021,360.7102688072332,0.0660038887722294,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,224784,2220,RETURN,outlet,drum,true,735765.1600208124,171.5535088560782,175.41189798439535,171.53107105627953,3.8583891283171567,0.022437799798666447,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,224784,2220,FEEDWATER-PUMP,feedwater-inventory,drum,true,1166348.005322204,34.15183751018683,16.411998822332006,34.158935548047495,17.739838687854824,0.007098037860664874,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,230784,2280,MCP,suction,pressure,true,965954.3029264945,138.99311514794496,179.3084599433659,138.98537867964222,40.31534479542094,0.007736468302738331,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,230784,2280,CHANNEL,pressure,outlet,true,-868688.1299138367,-186.40688076504438,179.31706892067535,-186.3649749654523,365.72394968571973,0.04190579959208662,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,230784,2280,RETURN,outlet,drum,true,751748.5661280041,173.4068702362169,178.5448361716075,173.40388378176982,5.137965935390611,0.002986454447068354,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,230784,2280,FEEDWATER-PUMP,feedwater-inventory,drum,true,1167536.6189014157,34.16923497682404,16.41323357442894,34.175943736351975,17.756001402395103,0.006708759527931818,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,236784,2340,MCP,suction,pressure,true,964639.6057149067,138.89849572366916,182.3735065866,138.89341195792812,43.475010862930844,0.005083765741034085,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,236784,2340,CHANNEL,pressure,outlet,true,-886087.8851973375,-188.26448259800227,182.38206583436227,-188.25359449955278,370.6465484323645,0.010888098449498784,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,236784,2340,RETURN,outlet,drum,true,767683.2610591777,175.23507195298293,181.61942845004094,175.25887646025268,6.384356497058008,0.02380450726974459,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,236784,2340,FEEDWATER-PUMP,feedwater-inventory,drum,true,1168723.4808364678,34.18659797108317,16.41440040071494,34.192875654500725,17.772197570368228,0.0062776834175579665,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,242784,2400,MCP,suction,pressure,true,963331.5967200637,138.80429364541024,185.37785372417375,138.80180914441027,46.57356007876351,0.002484500999969441,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,242784,2400,CHANNEL,pressure,outlet,true,-903532.2663064828,-190.10862855814648,185.38650144188568,-190.1136134491824,375.4951300000322,0.0049848910359173715,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,242784,2400,RETURN,outlet,drum,true,783667.5248889105,177.0499957513595,184.6243056277255,177.0842291546667,7.574309876366016,0.03423340330721203,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,242784,2400,FEEDWATER-PUMP,feedwater-inventory,drum,true,1169912.6766422363,34.20398626830265,16.41567134810297,34.20979160687153,17.78831492019968,0.005805338568883656,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,248784,2460,MCP,suction,pressure,true,962030.7089750915,138.71054098193775,188.31987894319357,138.71060089315392,49.60933796125582,5.9911216169439285E-05,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,248784,2460,CHANNEL,pressure,outlet,true,-921351.7810896139,-191.9741421222779,188.32830960963838,-191.95204788736933,380.3024517319163,0.02209423490856466,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,248784,2460,RETURN,outlet,drum,true,800033.4023873848,178.88917266144253,187.5713974220553,178.88765853725448,8.682224760612769,0.0015141241880485268,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,248784,2460,FEEDWATER-PUMP,feedwater-inventory,drum,true,1171111.161792555,34.22150145438617,16.41728764558612,34.22679383196006,17.80421380880005,0.005292377573887563,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,254784,2520,MCP,suction,pressure,true,960737.5377448602,138.6172815881815,191.20184153307503,138.6198265178397,52.58455994489353,0.002544929658199635,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,254784,2520,CHANNEL,pressure,outlet,true,-939033.4620653765,-193.80747788105353,191.2103694478374,-193.76659616921646,385.0178473288909,0.04088171183707345,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,254784,2520,RETURN,outlet,drum,true,816264.519922159,180.69471712500717,190.45978790825336,180.6663271887605,9.765070783246188,0.028389936246668412,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,254784,2520,FEEDWATER-PUMP,feedwater-inventory,drum,true,1172301.2770884987,34.2388854533628,16.418678845056256,34.24362517489446,17.820206608306542,0.004739721531663577,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,260784,2580,MCP,suction,pressure,true,959452.431024661,138.5245415819638,194.02772446979117,138.529510194358,55.503182887827364,0.004968612394208094,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,260784,2580,CHANNEL,pressure,outlet,true,-956514.9274263707,-195.6031622879723,194.03619064566877,-195.55125890924674,389.6393529336411,0.05190337872556938,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,260784,2580,RETURN,outlet,drum,true,832305.5987569994,182.46156841998254,193.28486942237242,182.4145988964576,10.823301002389883,0.04696952352495032,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,260784,2580,FEEDWATER-PUMP,feedwater-inventory,drum,true,1173503.0926817888,34.25643140611393,16.420541830614425,34.26057921727215,17.835889575499507,0.004147811158219383,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,MCP,suction,pressure,true,958176.0066306719,138.43236663661224,196.79409050281456,138.43970624618262,58.36172386620231,0.007339609570379935,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,CHANNEL,pressure,outlet,true,-973853.8308065952,-197.36806538106364,196.80245938528338,-197.31232989696818,394.17052476634706,0.05573548409546447,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,RETURN,outlet,drum,true,848209.806375694,184.1966130389692,196.05575640558573,184.13872563333166,11.859143366616536,0.05788740563752981,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,FEEDWATER-PUMP,feedwater-inventory,drum,true,1174684.4304335685,34.27366963769081,16.421848646560143,34.27718747670878,17.851820991130666,0.003517839017973756,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,MCP,suction,pressure,true,956908.6891293778,138.34078857151118,199.5071667007628,138.35044202037005,61.166378129251626,0.009653448858870206,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,CHANNEL,pressure,outlet,true,-991031.3302337884,-199.10111302891184,199.51544541097397,-199.0482435324738,398.6165584398858,0.05286949643803496,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,RETURN,outlet,drum,true,863959.0484976836,185.8987948855703,198.77279864194966,185.83712223225325,12.874003756379352,0.06167265331706062,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,FEEDWATER-PUMP,feedwater-inventory,drum,true,1175880.2663638508,34.29111060265985,16.423700985890665,34.2939615558624,17.867409616769184,0.0028509532025537965,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,MCP,suction,pressure,true,955650.2547829897,138.24979238921046,202.16704390239858,138.26169949536688,63.91725151318812,0.011907106156428426,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,CHANNEL,pressure,outlet,true,-1008037.7984025155,-200.80217114389131,202.17524003685767,-200.75839063568077,402.97741118074896,0.04378050821054558,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,RETURN,outlet,drum,true,879544.9855087973,187.56811941359302,201.4369258659373,187.5092745608252,13.868806452344273,0.0588448527678338,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,FEEDWATER-PUMP,feedwater-inventory,drum,true,1177072.9753568722,34.30849713054875,16.425560531850916,34.31064400046073,17.882936598697835,0.0021468699119751022,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,MCP,suction,pressure,true,954400.9606660096,138.15939784654606,204.77541611689645,138.17350543677284,66.6160182703504,0.01410759022678576,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,CHANNEL,pressure,outlet,true,-1024868.9146285823,-202.4716192090716,204.78353857736138,-202.44270987105975,407.25515778643296,0.028909338011857244,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,RETURN,outlet,drum,true,894963.4628785556,189.2050171510846,204.04960365234342,189.1551445214319,14.844586501258817,0.04987262965269679,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,FEEDWATER-PUMP,feedwater-inventory,drum,true,1178263.5867439564,34.32584429761279,16.427472295447043,34.32725231184904,17.898372002165747,0.001408014236247368,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,MCP,suction,pressure,true,953161.0609114604,138.0696245313545,207.33377758786918,138.08587626100348,69.26415305651469,0.016251729648985247,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,CHANNEL,pressure,outlet,true,-1041521.2140569547,-204.1098933473784,207.3418342501813,-204.1012081886628,411.45172759755974,0.008685158715593388,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,RETURN,outlet,drum,true,910211.431136199,190.81000300154068,206.61224207490923,190.7747710836065,15.802239073368554,0.03523191793416913,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,FEEDWATER-PUMP,feedwater-inventory,drum,true,1179451.3387750136,34.34314107321888,16.429417397149464,34.34377486218361,17.913723676069417,0.000633788964726989,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,MCP,suction,pressure,true,951930.7275560056,137.9804861243796,209.8436045137642,137.99882449767415,71.8631183893846,0.018338373294540133,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,CHANNEL,pressure,outlet,true,-1057991.9839872697,-205.7174746089665,209.85160473395024,-205.73396676644433,415.5690793429168,0.016492157477813407,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,RETURN,outlet,drum,true,925281.6973830509,192.3831278863145,209.12622814022464,192.3682703187472,16.743100253910143,0.014857567567304386,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,FEEDWATER-PUMP,feedwater-inventory,drum,true,1180631.1294943448,34.36031329156277,16.431391715743757,34.36020714422042,17.92892157581901,0.00010614734235048218,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,MCP,suction,pressure,true,950710.0475984683,137.89199016610561,212.3063297738344,137.9123600831014,74.41433960772878,0.02036991699577584,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,CHANNEL,pressure,outlet,true,-1074567.7129610502,-207.32271587658215,212.3142823291833,-207.34112649875135,419.63699820576545,0.018410622169199087,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,RETURN,outlet,drum,true,940358.1736312478,193.94413356750422,211.5929155973646,193.93581803886806,17.64878202986037,0.008315528636160252,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,FEEDWATER-PUMP,feedwater-inventory,drum,true,1181699.735989374,34.375859785456626,16.433391890320323,34.376545342342254,17.942467895136303,0.0006855568856281025,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,MCP,suction,pressure,true,949499.0684602236,137.80414133546375,214.72334342118245,137.82649243169988,76.9192020857187,0.022351096236121748,false
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,CHANNEL,pressure,outlet,true,-1091251.0352622035,-208.92592326106433,214.7312569384328,-208.92287956892855,423.65718019949713,0.003043692135776155,true
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,RETURN,outlet,drum,true,955551.9331222398,195.50467340933207,214.01362114662973,195.47763976544178,18.50894773729766,0.027033643890291614,false
