candidate_id,probe_id,logical_step,elapsed_s,node_id,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,pressure_relative_error,temperature_relative_kelvin_error
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,pressure,REGION-4-MIXTURE,SaturatedMixture,270.3190940141677,5.530359042915462,0.0009114177536872014,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.31856775283813,5.530590674697512,0.000911142504354132,true,4.188367884483518E-05,9.68337179388802E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,outlet,REGION-4-MIXTURE,SaturatedMixture,280.8963150322435,6.503662931149712,0.09592737193640359,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,280.8986201286316,6.504444505504107,0.09591618307286709,true,0.00012017448669605481,4.160475984718213E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,drum,REGION-4-MIXTURE,SaturatedMixture,271.76054902672774,5.6559861742030275,0.04011145274484312,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,271.76088857650757,5.656234699128413,0.04010881334550658,true,4.3940157866611184E-05,6.231293933109392E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,266784,2640,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.35970218628648,0.011380324944312396,2.6188901710217643E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.359700083732605,0.011387698989825449,2.616937246963363E-05,true,0.0006479644077946991,6.5396280866812265E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,suction,REGION-4-MIXTURE,SaturatedMixture,269.85314221978194,5.490209236889209,0.0008708886873087519,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.8528800010681,5.49032601230763,0.0008707531040691267,true,2.1269757377666224E-05,4.829045974884145E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,pressure,REGION-4-MIXTURE,SaturatedMixture,270.3515844941138,5.53316699652762,0.0009118489458522835,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.3510160446167,5.533417323178252,0.0009115512784700942,true,4.524111612558893E-05,1.045902189297794E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,outlet,REGION-4-MIXTURE,SaturatedMixture,281.1006812334059,6.523672077861695,0.09369971225579947,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,281.10292863845825,6.5244486534120405,0.09368864578898697,true,0.00011903963612466156,4.05485302668991E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,drum,REGION-4-MIXTURE,SaturatedMixture,271.80945309996594,5.6602861778725595,0.04020544349334972,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,271.8097324371338,5.660489604914357,0.04020328005788347,true,3.5939356316060244E-05,5.125833972868329E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,272784,2700,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.392855721712124,0.011399280503060171,2.700777724802077E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.39285385608673,0.011407174713740965,2.698621354925807E-05,true,0.0006925183285624365,5.8021049438369916E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,suction,REGION-4-MIXTURE,SaturatedMixture,269.87132650613796,5.491771941587262,0.0008696733605962244,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.8710947036743,5.491875284918859,0.0008695533924206975,true,1.8817848354853492E-05,4.268754325665713E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,pressure,REGION-4-MIXTURE,SaturatedMixture,270.38385555148113,5.535957064219906,0.0009122776238107948,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.3832468986511,5.536225030135869,0.0009119587519134755,true,4.8404623239430956E-05,1.1198066574761242E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,outlet,REGION-4-MIXTURE,SaturatedMixture,281.3032880485058,6.5435553494856205,0.09155373242258863,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,281.3052968978882,6.544262828538384,0.09154369799685363,true,0.000108118448607534,3.623117448628122E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,drum,REGION-4-MIXTURE,SaturatedMixture,271.85805572271363,5.664562148327447,0.04029904069717619,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,271.85827016830444,5.664717843029587,0.04029738188680462,true,2.7485743480754397E-05,3.9347233231143896E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,278784,2760,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.42539348453289,0.011417910341151714,2.7836101094889847E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.42539179325104,0.011426288673812353,2.7812509128026766E-05,true,0.0007337886189596196,5.2593633922630184E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,suction,REGION-4-MIXTURE,SaturatedMixture,269.8893888354303,5.493324501843102,0.0008684650499623678,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.889187335968,5.493414174698377,0.0008683609523753769,true,1.63239683447456E-05,3.710586495322806E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,pressure,REGION-4-MIXTURE,SaturatedMixture,270.4159002184865,5.538728621608807,0.0009127036546252036,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.4152536392212,5.539013214032368,0.0009123647552420891,true,5.138226531812625E-05,1.1895140314389502E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,outlet,REGION-4-MIXTURE,SaturatedMixture,281.5040671765804,6.563304891107259,0.08948431974989707,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,281.5056748390198,6.56388212866095,0.08947617087889537,true,8.794922120307437E-05,2.8984957192376153E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,drum,REGION-4-MIXTURE,SaturatedMixture,271.90634704828267,5.668813173634164,0.04039223727257891,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,271.9064931869507,5.668918665782394,0.04039111201624311,true,1.8609212369325936E-05,2.681166246503366E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,284784,2820,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.45728705078358,0.011436196697612457,2.8673972888121814E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.457285702228546,0.011445024308454402,2.8648363621240595E-05,true,0.0007719009278485795,4.193173119820664E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,suction,REGION-4-MIXTURE,SaturatedMixture,269.90732603669187,5.494866638268398,0.0008672639899900221,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.9071555137634,5.494942478856501,0.0008671759559924885,true,1.3802079849357111E-05,3.1400539181940787E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,pressure,REGION-4-MIXTURE,SaturatedMixture,270.4477130711076,5.54148117712994,0.0009131269735124795,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.44703102111816,5.541781417945041,0.0009127691928910361,true,5.4180607224582485E-05,1.254696208335571E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,outlet,REGION-4-MIXTURE,SaturatedMixture,281.7029600799086,6.582913756731737,0.08748683051640017,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,281.70402240753174,6.583302632001995,0.0874813676298933,true,5.907342624084018E-05,1.914611076354724E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,drum,REGION-4-MIXTURE,SaturatedMixture,271.95431818962084,5.673038424681676,0.04048500592771187,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,271.9543914794922,5.673091200865796,0.04048444190058607,true,9.302983722282237E-06,1.3445109294978983E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,290784,2880,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.48851566314704,0.011454126153000852,2.9521499235631006E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.48851466178894,0.011463369327780432,2.9493887276249862E-05,true,0.0008069733697807129,3.1133028280959688E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,suction,REGION-4-MIXTURE,SaturatedMixture,269.92513548135753,5.496398117933954,0.0008660703795524911,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.9249963760376,5.496459954045619,0.0008659986071319156,true,1.1250297074209205E-05,2.5614378350803186E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,pressure,REGION-4-MIXTURE,SaturatedMixture,270.47928985357294,5.5442143397969605,0.0009135475255151004,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.47857427597046,5.5445292264896135,0.0009131720247692222,true,5.679554817942635E-05,1.3162969984015496E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,outlet,REGION-4-MIXTURE,SaturatedMixture,281.8999184429648,6.602375966833371,0.08555699672178615,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,281.9003076553345,6.602521210476883,0.0855549668766854,true,2.199869323436572E-05,7.012204789805882E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,drum,REGION-4-MIXTURE,SaturatedMixture,272.00196151137345,5.6772371811977065,0.04057732658586686,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.0019645690918,5.6772395130938325,0.04057730226091892,true,4.107448837431406E-07,5.608928447606528E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,296784,2940,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.51906575113537,0.011471689386895554,3.03787918349558E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.519065141677856,0.011481315783630097,3.0349195067470122E-05,true,0.0008391437747207248,1.8946724458647624E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,suction,REGION-4-MIXTURE,SaturatedMixture,269.9428149163722,5.4979187400670675,0.0008648843928346774,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.9427080154419,5.497966438033982,0.0008648290470553542,true,8.675640577812056E-06,1.9683731280340604E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,pressure,REGION-4-MIXTURE,SaturatedMixture,270.5106271028518,5.546927786882517,0.0009139652713696375,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.5098805427551,5.547256390435514,0.0009135731495993209,true,5.924064015662006E-05,1.3732097920184194E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,outlet,REGION-4-MIXTURE,SaturatedMixture,282.0949025034904,6.621686355326797,0.08369089475203428,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,282.0952491760254,6.621824103396564,0.08368901119155683,true,2.080256635180359E-05,6.243596896162814E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,drum,REGION-4-MIXTURE,SaturatedMixture,272.04927046298974,5.681408817366673,0.040669181416813076,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.04934453964233,5.6814659297653165,0.04066858279538282,true,1.0052506425638083E-05,1.3587078451546862E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,302784,3000,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.548930336534966,0.011488880865469404,3.124596940294339E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.548930168151855,0.011498859579374502,3.121440838116889E-05,true,0.0008685540412459972,5.234183089935866E-10
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,suction,REGION-4-MIXTURE,SaturatedMixture,269.9603627145292,5.499428357627526,0.0008637061623908476,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.96028757095337,5.499461687473971,0.0008636674802886109,true,6.06060198951637E-06,1.3835783845463773E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,pressure,REGION-4-MIXTURE,SaturatedMixture,270.54172206521014,5.549621256826255,0.000914380182831246,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.54094648361206,5.549962619013748,0.0009139725571209709,true,6.151089807671897E-05,1.4265098521845826E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,outlet,REGION-4-MIXTURE,SaturatedMixture,282.28788021802904,6.64084049701058,0.08188491044554737,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,282.288800239563,6.641213654275951,0.08187983524001016,true,5.6191270598820455E-05,1.6563896102696239E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,drum,REGION-4-MIXTURE,SaturatedMixture,272.09623962044714,5.6855528058038844,0.04076055509031608,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.09638118743896,5.6856617211537115,0.04075941128503547,true,1.915651011382064E-05,2.596386394655637E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,308784,3060,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.578108470141956,0.011505698542849266,3.2123158629364795E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.57810878753662,0.011516000154790892,3.208965605337559E-05,true,0.0008953486746816428,9.865307284654251E-10
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,314784,3120,suction,REGION-4-MIXTURE,SaturatedMixture,269.9777773737907,5.50092683428004,0.000862535812608351,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.977735042572,5.500945702365587,0.0008625139225206592,true,3.4299830037419425E-06,7.793970482591832E-08
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,314784,3120,pressure,REGION-4-MIXTURE,SaturatedMixture,270.5725726544857,5.552294545740403,0.0009147922379160597,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.5717701911926,5.5526477460706065,0.0009143701907324338,true,6.361339934217864E-05,1.475869006468916E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,314784,3120,outlet,REGION-4-MIXTURE,SaturatedMixture,282.4788263857366,6.659834629548312,0.08013570937283208,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,282.48014974594116,6.66038265764826,0.0801282962448057,true,8.228854475094402E-05,2.3817342472054748E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,314784,3120,drum,REGION-4-MIXTURE,SaturatedMixture,272.1428643941882,5.689668692063452,0.04085143439040568,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.14307022094727,5.68982650444298,0.04084977436847125,true,2.773665534303716E-05,3.774609434353472E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,314784,3120,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.60660451203586,0.011522143468147986,3.301049466223114E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.60660529136658,0.011532740030881665,3.2975074832931506E-05,true,0.0009196693968420278,2.42211257870356E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,320784,3180,suction,REGION-4-MIXTURE,SaturatedMixture,269.99505785107624,5.502414073138238,0.0008613734372003052,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,269.9950485229492,5.502418320477084,0.0008613685155703328,true,7.719046203190677E-07,1.717428316100619E-08
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,320784,3180,pressure,REGION-4-MIXTURE,SaturatedMixture,270.6031772851942,5.554947493052333,0.0009152014258355897,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.60235023498535,5.5553116469908,0.0009147660061981107,true,6.555488398819488E-05,1.5210029906767655E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,320784,3180,outlet,REGION-4-MIXTURE,SaturatedMixture,282.6677221894266,6.67866561574929,0.07844021084224058,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,282.66929483413696,6.679330826902037,0.07843126125808801,true,9.960240428535145E-05,2.8294252729857483E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,320784,3180,drum,REGION-4-MIXTURE,SaturatedMixture,272.18914115428936,5.693756105917986,0.04094180813960483,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.18940830230713,5.693959981887314,0.040939660696584015,true,3.580693755326696E-05,4.898750109961967E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,320784,3180,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.634427432715825,0.01153821940010395,3.390812144640319E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.63442873954773,0.011549084529762998,3.3870810106816284E-05,true,0.0009416643315822221,4.0612030710709175E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,326784,3240,suction,REGION-4-MIXTURE,SaturatedMixture,270.0122033536435,5.503889998846662,0.000860219113112955,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.0121793746948,5.503900448613939,0.0008602069675609407,true,1.8986148485101946E-06,4.414693900514185E-08
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,326784,3240,pressure,REGION-4-MIXTURE,SaturatedMixture,270.63353503942506,5.557579996063622,0.0009156077236940463,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.6326847076416,5.5579541556206244,0.0009151600248653995,true,6.732418737421056E-05,1.5637321262259056E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,326784,3240,outlet,REGION-4-MIXTURE,SaturatedMixture,282.8545599937439,6.69733143083666,0.07679557124877807,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,282.8562431335449,6.698058926334474,0.07678583658981579,true,0.00010862468213297467,3.027205030515562E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,326784,3240,drum,REGION-4-MIXTURE,SaturatedMixture,272.23506702184693,5.697814743164656,0.04103166677675099,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.23539209365845,5.698061855740907,0.04102906005447004,true,4.33697105626112E-05,5.960409097593466E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,326784,3240,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.661590208113125,0.011553932471940021,3.4816192105850345E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.66159212589264,0.011565041284469921,3.477701601326932E-05,true,0.0009614745937696291,5.959323940508428E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,332784,3300,suction,REGION-4-MIXTURE,SaturatedMixture,270.02921333909023,5.505354557604314,0.0008590729004464013,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.0291566848755,5.505379382801193,0.0008590440579000846,true,4.509282121410438E-06,1.0430114657195921E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,332784,3300,pressure,REGION-4-MIXTURE,SaturatedMixture,270.6636452496051,5.560191973857533,0.0009160111196289211,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.66277408599854,5.560575313498504,0.0009155521333825379,true,6.894359812989538E-05,1.6019524596070208E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,332784,3300,outlet,REGION-4-MIXTURE,SaturatedMixture,283.03934067487717,6.7158309071041336,0.07519916030673499,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,283.0410108566284,6.716568580077093,0.07518934501737934,true,0.00010984090921330379,3.002901402649377E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,332784,3300,drum,REGION-4-MIXTURE,SaturatedMixture,272.2806400775909,5.701844384268872,0.04112100214620031,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.28102016448975,5.702131998398411,0.04111796419733324,true,5.0442297291030405E-05,6.968565220645715E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,332784,3300,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.6881090790032,0.011569290774161642,3.573486890483215E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.688111543655396,0.011580619748761439,3.569385529651557E-05,true,0.0009792280979831565,7.658049585674136E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,338784,3360,suction,REGION-4-MIXTURE,SaturatedMixture,270.0460875153541,5.506807717187623,0.0008579348423767799,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.0459990501404,5.506846561613347,0.0008578897211983319,true,7.0538917861167194E-06,1.6286055025188687E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,338784,3360,pressure,REGION-4-MIXTURE,SaturatedMixture,270.6935077905654,5.562783392689579,0.000916411596609241,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.692617893219,5.56317507908601,0.0009159423151240679,true,7.041194466525081E-05,1.6363114271570848E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,338784,3360,outlet,REGION-4-MIXTURE,SaturatedMixture,283.2220691144465,6.7341632905138695,0.07364853708977144,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,283.2236156463623,6.734861555567135,0.07363929861046258,true,0.000103689949759466,2.779672096480163E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,338784,3360,drum,REGION-4-MIXTURE,SaturatedMixture,272.32585906982433,5.705844868757024,0.041209807109108106,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.3262906074524,5.7061702397193645,0.041206365174475366,true,5.7024151519187E-05,7.91121405071937E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,338784,3360,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.71400299817316,0.011584304042502129,3.6664323410854114E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.71400606632233,0.011595831127092646,3.662150020491845E-05,true,0.000995060605127891,9.532439604348776E-09
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,344784,3420,suction,REGION-4-MIXTURE,SaturatedMixture,270.06282575726516,5.508249459784203,0.0008568049707157653,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.06270599365234,5.5083019435119756,0.000856744005643984,true,9.528204587655637E-06,2.2047272659375848E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,344784,3420,pressure,REGION-4-MIXTURE,SaturatedMixture,270.7231227874755,5.565354240714251,0.0009168091489883651,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.7222156524658,5.565753410844714,0.0009163305820065818,true,7.172411911217243E-05,1.6679165998277984E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,344784,3420,outlet,REGION-4-MIXTURE,SaturatedMixture,283.4027534067633,6.752328165142736,0.07214143270317529,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,283.40407848358154,6.752939954621873,0.07213338462644506,true,9.060422778244723E-05,2.380864725132537E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,344784,3420,drum,REGION-4-MIXTURE,SaturatedMixture,272.3707235813141,5.709816110157342,0.041298075654385466,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.37120389938354,5.710176622238885,0.041294257111925345,true,6.313900037897205E-05,8.804763021320405E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,344784,3420,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.739292983710754,0.011598983288564187,3.76047363253798E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.739296674728394,0.011610687744364159,3.7560131706321955E-05,true,0.0010090932548813786,1.1466730082480665E-08
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,350784,3480,suction,REGION-4-MIXTURE,SaturatedMixture,270.0794281482697,5.509679785602554,0.0008556833030399346,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.07927799224854,5.509745570035504,0.0008556068939418605,true,1.1939792421660118E-05,2.764136355342204E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,350784,3480,pressure,REGION-4-MIXTURE,SaturatedMixture,270.7524907827377,5.567904542519021,0.0009172037679597825,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.7515687942505,5.568310433389904,0.000916716840971131,true,7.289831709273085E-05,1.6951356223687604E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,350784,3480,outlet,REGION-4-MIXTURE,SaturatedMixture,283.581404775381,6.7703254480568225,0.0706757354364547,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,283.5824222564697,6.7708060701328625,0.07066944894547254,true,7.098950851439416E-05,1.8275977967553416E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,350784,3480,drum,REGION-4-MIXTURE,SaturatedMixture,272.41523357033736,5.713758055542784,0.04138580257893774,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.4157590866089,5.714151060886739,0.041381633811901644,true,6.878228656779065E-05,9.632510269832322E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,350784,3480,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.76400166004896,0.011613340536697958,3.8556297528652304E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.76400601863861,0.01162520290586641,3.850993992650158E-05,true,0.0010214433246805692,1.3539608798387228E-08
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,356784,3540,suction,REGION-4-MIXTURE,SaturatedMixture,270.0950280129906,5.511024000382143,0.0008546284891913405,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.094850063324,5.5111020904757115,0.0008545378030022345,true,1.4169797402985546E-05,3.2756796189511173E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,356784,3540,pressure,REGION-4-MIXTURE,SaturatedMixture,270.78118436336524,5.570397140207878,0.0009176168266594888,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.78024911880493,5.57080884521331,0.0009171226061011229,true,7.390945296533248E-05,1.719417064503393E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,356784,3540,outlet,REGION-4-MIXTURE,SaturatedMixture,283.75422302484503,6.787769959667375,0.06929664510709205,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,283.7548677921295,6.7880813122652786,0.06929259605989047,true,4.586964492812171E-05,1.1577705067169068E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,356784,3540,drum,REGION-4-MIXTURE,SaturatedMixture,272.45532531738286,5.717310485824585,0.041453280580963016,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,272.45588874816895,5.717730731128567,0.041448817560809495,true,7.350401994497393E-05,1.0326709801807482E-06
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,356784,3540,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.78828783631326,0.011627467147162403,3.9494772359180835E-05,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,48.78829288482666,0.011639469888688133,3.944671679635214E-05,true,0.0010322748173629051,1.5681618471157972E-08
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,362784,3600,suction,REGION-4-MIXTURE,SaturatedMixture,270.1072710335253,5.512079136764695,0.0008538000588545077,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.1070713996887,5.512166720383004,0.0008536983535248482,true,1.588939783625255E-05,3.6747568275940205E-07
B1-PIECEWISE-REDUCED,exact-v9-5-to-6mwe,362784,3600,pressure,REGION-4-MIXTURE,SaturatedMixture,270.80531049966817,5.572493625460157,0.0009180126690343663,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,270.80436515808105,5.572909651204782,0.0009175129754314533,true,7.465701579699381E-05,1.7379030388429343E-06
