lane,run_index,boundary_index,boundary_temperature_c,sample_count,median_us,p95_us,max_us,max_pass_index,max_row_index,calls_over_max_ceiling,exceedance_fraction,calls_with_gc_activity,exceedances_with_gc_activity,nonzero_allocation_calls,fallback_calls
B,4,254,273.6215528190136,64,8.2,8.5,10.2,0,254,0,0,0,0,0,0
B,4,255,273.68795581161976,64,8.3,8.4,10.5,1,255,0,0,0,0,0,0
B,4,256,273.8153027057647,64,8.2,8.5,10.8,1,256,0,0,0,0,0,0
B,4,257,273.84035230278926,64,8.3,8.4,10.2,0,257,0,0,0,0,0,0
B,4,258,273.96743665337556,64,8.3,8.4,10.5,1,258,0,0,0,0,0,0
B,4,259,274.1351564466953,64,8.2,8.4,10.8,1,259,0,0,0,0,0,0
B,4,260,274.3160987555981,64,8.2,8.5,10.1,0,260,0,0,0,0,0,0
B,4,261,274.4903302550314,64,8.25,8.5,10,41,261,0,0,0,0,0,0
B,4,262,274.66211806535716,64,8.25,8.4,10.6,1,262,0,0,0,0,0,0
B,4,263,274.83064057230956,64,8.2,8.4,10.3,0,263,0,0,0,0,0,0
B,4,264,274.9943043649197,64,8.2,8.4,8.5,45,264,0,0,0,0,0,0
B,4,265,275.1527390658854,64,8.2,8.4,10.5,1,265,0,0,0,0,0,0
B,4,266,275.1843705475329,64,8.2,8.4,10.1,0,266,0,0,0,0,0,0
B,4,267,275.18437056839457,64,8.2,8.4,10.3,0,267,0,0,0,0,0,0
B,4,268,275.1843705892562,64,8.2,8.5,10.5,1,268,0,0,0,0,0,0
B,4,269,275.26000683307655,64,8.2,8.4,10.2,0,269,0,0,0,0,0,0
B,4,270,275.3103550732136,64,8.2,8.4,10.2,0,270,0,0,0,0,0,0
B,4,271,275.46072360575204,64,8.2,8.4,10.5,1,271,0,0,0,0,0,0
B,4,272,275.6050840735436,64,8.2,8.5,10.6,1,272,0,0,0,0,0,0
B,4,273,275.7495581537486,64,8.2,8.4,22.3,21,273,0,0,0,0,0,0
B,4,274,275.8048092722893,64,8.25,8.4,9.6,4,274,0,0,0,0,0,0
B,4,275,275.8487251222133,64,8.2,8.4,10.4,1,275,0,0,0,0,0,0
B,4,276,275.95865174531946,64,8.2,8.4,23.1,59,276,0,0,0,0,0,0
B,4,277,276.1304154813289,64,8.2,8.4,8.5,34,277,0,0,0,0,0,0
B,4,278,276.3073304116723,64,8.2,8.4,12.4,0,278,0,0,0,0,0,0
B,4,279,276.49290496110916,64,8.2,8.4,10.1,0,279,0,0,0,0,0,0
B,4,280,276.68489103913305,64,8.2,8.4,10.2,0,280,0,0,0,0,0,0
B,4,281,276.88175147771847,64,8.2,8.5,10.4,1,281,0,0,0,0,0,0
B,4,282,277.0836132824419,64,8.1,8.3,10.1,0,282,0,0,0,0,0,0
B,4,283,277.28852211534956,64,8.1,8.3,10,0,283,0,0,0,0,0,0
B,4,284,277.4965558946134,64,8.2,8.4,10.6,1,284,0,0,0,0,0,0
B,4,285,277.70717749595633,64,8.149999999999999,8.3,10.7,1,285,0,0,0,0,0,0
B,4,286,277.9191054522993,64,8.1,8.4,10.1,0,286,0,0,0,0,0,0
B,4,287,278.13301288485525,64,8.1,8.3,13.6,27,287,0,0,0,0,0,0
B,4,288,278.3475722014904,64,8.1,8.3,10.4,1,288,0,0,0,0,0,0
B,4,289,278.56269953846925,64,8.1,8.3,10.1,0,289,0,0,0,0,0,0
B,4,290,278.77853245735173,64,8.1,8.3,9.8,51,290,0,0,0,0,0,0
B,4,291,278.99378421306585,64,8.1,8.3,10.3,1,291,0,0,0,0,0,0
B,4,292,279.20919802188894,64,8,8.3,23.5,53,292,0,0,0,0,0,0
B,4,293,279.42397137880334,64,8.1,8.3,10.4,0,293,0,0,0,0,0,0
B,4,294,279.63773699402816,64,8.1,8.3,10.3,1,294,0,0,0,0,0,0
B,4,295,279.8510682284831,64,8.1,8.3,10,0,295,0,0,0,0,0,0
B,4,296,280,64,4.8,4.9,6.2,0,296,0,0,0,0,0,0
B,4,297,280.0627813100815,64,8.1,8.3,10.3,1,297,0,0,0,0,0,0
B,4,298,280.2734861910343,64,8,8.3,10.5,1,298,0,0,0,0,0,0
B,4,299,280.48288751244525,64,8.1,8.3,10,0,299,0,0,0,0,0,0
B,4,300,280.6903158664703,64,8.1,8.3,10.4,1,300,0,0,0,0,0,0
B,4,301,280.8963150322435,64,8.1,8.3,10.5,1,301,0,0,0,0,0,0
B,4,302,281.1006812334059,64,8.05,8.2,10.1,0,302,0,0,0,0,0,0
B,4,303,281.3032880485058,64,8,8.2,8.3,37,303,0,0,0,0,0,0
B,4,304,281.5040671765804,64,8,8.3,10.2,1,304,0,0,0,0,0,0
B,4,305,281.7029600799086,64,8,8.2,9.9,0,305,0,0,0,0,0,0
B,4,306,281.8999184429648,64,8,8.3,9.4,20,306,0,0,0,0,0,0
B,4,307,282.0949025034904,64,8,8.2,10.1,1,307,0,0,0,0,0,0
B,4,308,282.28788021802904,64,8,8.2,9.8,0,308,0,0,0,0,0,0
B,4,309,282.4788263857366,64,7.9,8.2,9.9,0,309,0,0,0,0,0,0
B,4,310,282.6677221894266,64,8,8.2,10.1,1,310,0,0,0,0,0,0
B,4,311,282.8545599937439,64,7.9,8.2,24.5,1,311,0,0,0,0,0,0
B,4,312,283.03934067487717,64,8,8.2,9.8,0,312,0,0,0,0,0,0
B,4,313,283.2220691144465,64,8,8.2,10.1,1,313,0,0,0,0,0,0
B,4,314,283.4027534067633,64,7.9,8.2,10.3,1,314,0,0,0,0,0,0
B,4,315,283.581404775381,64,7.9,8.1,9.7,0,315,0,0,0,0,0,0
B,4,316,283.75422302484503,64,7.9,8.1,10.1,32,316,0,0,0,0,0,0
