lane,run_index,boundary_index,boundary_temperature_c,sample_count,median_us,p95_us,max_us,max_pass_index,max_row_index,calls_over_max_ceiling,exceedance_fraction,calls_with_gc_activity,exceedances_with_gc_activity,nonzero_allocation_calls,fallback_calls
B,1,308,282.28788021802904,64,5,5.1,5.2,2,308,0,0,0,0,0,0
B,1,309,282.4788263857366,64,5,5.4,8.3,56,309,0,0,0,0,0,0
B,1,310,282.6677221894266,64,4.9,5,5.3,3,310,0,0,0,0,0,0
B,1,311,282.8545599937439,64,5,5,6.8,2,311,0,0,0,0,0,0
B,1,312,283.03934067487717,64,5,5.1,5.2,2,312,0,0,0,0,0,0
B,1,313,283.2220691144465,64,4.9,5,5.2,2,313,0,0,0,0,0,0
B,1,314,283.4027534067633,64,4.9,5.1,6.6,1,314,0,0,0,0,0,0
B,1,315,283.581404775381,64,4.9,5,6.6,1,315,0,0,0,0,0,0
B,1,316,283.75422302484503,64,4.9,5.1,6.9,2,316,0,0,0,0,0,0
B,1,317,283.8935488522053,64,4.9,5,6.8,2,317,0,0,0,0,0,0
B,1,318,300,64,3.8,3.9,4,2,318,0,0,0,0,0,0
B,1,319,340,64,4.1,4.2,4.2,2,319,0,0,0,0,0,0
