candidate_id,probe_id,logical_step,elapsed_s,node_id,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,pressure_relative_error,temperature_relative_kelvin_error
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,18000,180,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.036630469885910386,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.036630256822384716,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,18000,180,feedwater-inventory,REGION-1,SubcooledLiquid,47.52114057808484,0.12181746458032389,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735427114096,0.11811413348384309,,true,0.030400658142403718,1.1807445275724628E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,24000,240,suction,REGION-4-MIXTURE,SaturatedMixture,269.34476251006106,5.446657821393141,0.0009044047982072967,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447110056877,5.446680777700812,0.000904378069141673,true,4.214751215071632E-06,9.493985362637218E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,24000,240,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4799217283727,5.4582106824633945,0.0009015025208314689,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799124598503,5.458214817836955,0.0009014976995979667,true,7.576427150764118E-07,1.70807432563582E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,24000,240,outlet,REGION-4-MIXTURE,SaturatedMixture,275.1843705892562,5.963117169729576,0.18990745707138953,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.1846368908882,5.96317277968873,0.1899065925827554,true,9.325652602682693E-06,4.856555530333194E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,24000,240,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.03663046988806629,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.03663025682454061,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,24000,240,feedwater-inventory,REGION-1,SubcooledLiquid,47.52114057735906,0.12181746457992443,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735427027813,0.11811413347428704,,true,0.030400658217669903,1.180744570313463E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,30000,300,suction,REGION-4-MIXTURE,SaturatedMixture,269.34476251006106,5.446657821393141,0.0009044047982072967,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447110056877,5.446680777700812,0.000904378069141673,true,4.214751215071632E-06,9.493985362637218E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,30000,300,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4799217283727,5.4582106824633945,0.0009015025208659237,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799124598503,5.458214817836955,0.0009014976996324215,true,7.576427150764118E-07,1.70807432563582E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,30000,300,outlet,REGION-4-MIXTURE,SaturatedMixture,275.18437056839457,5.963117167820244,0.18990745678322932,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.1846368908882,5.96317277968873,0.18990659236175916,true,9.325972795815196E-06,4.856935985392371E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,30000,300,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.0366304698911451,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.0366302568276194,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,30000,300,feedwater-inventory,REGION-1,SubcooledLiquid,47.521140576642495,0.12181746457953008,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735426922403,0.11811413326275827,,true,0.030400659950971486,1.1807446755754087E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,36000,360,suction,REGION-4-MIXTURE,SaturatedMixture,269.34476251006106,5.446657821393141,0.0009044047982072967,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447110056877,5.446680777700812,0.000904378069141673,true,4.214751215071632E-06,9.493985362637218E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,36000,360,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4799217283727,5.4582106824633945,0.0009015025209116863,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799124598503,5.458214817836955,0.0009014976996781839,true,7.576427150764118E-07,1.70807432563582E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,36000,360,outlet,REGION-4-MIXTURE,SaturatedMixture,275.18437056839457,5.963117167820244,0.18990745654153707,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.1846368908882,5.96317277968873,0.1899065921200679,true,9.325972795815196E-06,4.856935985392371E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,36000,360,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.036630469895552936,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.03663025683202721,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,36000,360,feedwater-inventory,REGION-1,SubcooledLiquid,47.521140575730726,0.12181746457902826,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735426794221,0.1181141330521143,,true,0.030400661676154406,1.1807447909775686E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,42000,420,suction,REGION-4-MIXTURE,SaturatedMixture,269.34476251006106,5.446657821393141,0.0009044047982072967,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447110056877,5.446680777700812,0.000904378069141673,true,4.214751215071632E-06,9.493985362637218E-08
