domain,observation_index,source_identity,c3_resolved,c4_resolved,c3_region,c4_region,c3_phase,c4_phase,c3_temperature_bits,c4_temperature_bits,c3_pressure_bits,c4_pressure_bits,c3_quality_has_value,c4_quality_has_value,c3_quality_bits,c4_quality_bits,c4_repeat_count,c4_repeat_deterministic,bit_equivalent
EXACT-V9,397,exact-v9-5-to-6mwe|362784|drum,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643501237102182400,4643501237102182400,4618126183489265381,4618126183489265381,true,true,4586139754906301628,4586139754906301628,2,true,true
EXACT-V9,398,exact-v9-5-to-6mwe|362784|feedwater-inventory,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4632066796696895488,4632066796696895488,4577865498397204024,4577865498397204024,true,true,4541062484903997274,4541062484903997274,2,true,true
SEAM,399,0|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631847197817323248,4631847197817323248,4577654830934901371,4577654830934901371,false,false,0,0,2,true,true
SEAM,400,0|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631847197825040384,4631847197825040384,4577358689872857576,4577358689872857576,true,true,4517328728424286155,4517328728424286155,2,true,true
SEAM,401,0|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631847436472314552,4631847436472314552,4577359222174880684,4577359222174880684,true,true,4607182400945094392,4607182400945094392,2,true,true
SEAM,402,0|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631847168627190144,4631847168627190144,4577358198930874946,4577358198930874946,false,false,0,0,2,true,true
SEAM,403,1|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631847559031351320,4631847559031351320,4577655510371322625,4577655510371322625,false,false,0,0,2,true,true
SEAM,404,1|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631847559039549440,4631847559039549440,4577359495560727362,4577359495560727362,true,true,4517328728582611557,4517328728582611557,2,true,true
SEAM,405,1|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631847797574258256,4631847797574258256,4577360027611673810,4577360027611673810,true,true,4607182400948364117,4607182400948364117,2,true,true
SEAM,406,1|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631847529744034056,4631847529744034056,4577359004387919272,4577359004387919272,false,false,0,0,2,true,true
SEAM,407,2|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631848173856801104,4631848173856801104,4577656523295719624,4577656523295719624,false,false,0,0,2,true,true
SEAM,408,2|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631848173864747008,4631848173864747008,4577360866926470710,4577360866926470710,true,true,4517328729076952151,4517328729076952151,2,true,true
SEAM,409,2|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631848412093739040,4631848412093739040,4577361398295516758,4577361398295516758,true,true,4607182400959692372,4607182400959692372,2,true,true
SEAM,410,2|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631848144367489704,4631848144367489704,4577360375423901401,4577360375423901401,false,false,0,0,2,true,true
SEAM,411,3|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631849120991450896,4631849120991450896,4577657729829466476,4577657729829466476,false,false,0,0,2,true,true
SEAM,412,3|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631849120999407616,4631849120999407616,4577362979507466143,4577362979507466143,true,true,4517328730394586353,4517328730394586353,2,true,true
SEAM,413,3|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631849358471840544,4631849358471840544,4577363509189009441,4577363509189009441,true,true,4607182400987350657,4607182400987350657,2,true,true
SEAM,414,3|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631849091818178984,4631849091818178984,4577362490513873243,4577362490513873243,false,false,0,0,2,true,true
SEAM,415,4|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631850557188660424,4631850557188660424,4577658740662243499,4577658740662243499,false,false,0,0,2,true,true
SEAM,416,4|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631850557196206080,4631850557196206080,4577366182940080665,4577366182940080665,true,true,4517328733679418331,4517328733679418331,2,true,true
SEAM,417,4|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631850792862819736,4631850792862819736,4577366708593749558,4577366708593749558,true,true,4607182401054673422,4607182401054673422,2,true,true
SEAM,418,4|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631850527826515400,4631850527826515400,4577365696260479592,4577365696260479592,false,false,0,0,2,true,true
SEAM,419,5|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631851708867306232,4631851708867306232,4577658838447898167,4577658838447898167,false,false,0,0,2,true,true
SEAM,420,5|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631851708874489856,4631851708874489856,4577368751755008836,4577368751755008836,true,true,4517328737434985889,4517328737434985889,2,true,true
SEAM,421,5|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631851942518840840,4631851942518840840,4577369272898026965,4577369272898026965,true,true,4607182401128680931,4607182401128680931,2,true,true
SEAM,422,5|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631851679643421304,4631851679643421304,4577368269119126861,4577368269119126861,false,false,0,0,2,true,true
SEAM,423,6|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631854318314269432,4631854318314269432,4577656713084229333,4577656713084229333,false,false,0,0,2,true,true
SEAM,424,6|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631854318321926144,4631854318321926144,4577374572119621978,4577374572119621978,true,true,4517328749642126693,4517328749642126693,2,true,true
SEAM,425,6|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631854545495821488,4631854545495821488,4577375078830308332,4577375078830308332,true,true,4607182401369392481,4607182401369392481,2,true,true
SEAM,426,6|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631854289024960840,4631854289024960840,4577374100514826943,4577374100514826943,false,false,0,0,2,true,true
SEAM,427,7|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631855131468071096,4631855131468071096,4577655385336369157,4577655385336369157,false,false,0,0,2,true,true
SEAM,428,7|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631855131475836928,4631855131475836928,4577376385856960216,4577376385856960216,true,true,4517328754495536808,4517328754495536808,2,true,true
SEAM,429,7|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631855356098305648,4631855356098305648,4577376886876697236,4577376886876697236,true,true,4607182401464038365,4607182401464038365,2,true,true
SEAM,430,7|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631855102306711128,4631855102306711128,4577375919244967220,4577375919244967220,false,false,0,0,2,true,true
SEAM,431,8|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631859197738659400,4631859197738659400,4577644002657447796,4577644002657447796,false,false,0,0,2,true,true
SEAM,432,8|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631859197745561600,4631859197745561600,4577385455659280756,4577385455659280756,true,true,4517328786258573154,4517328786258573154,2,true,true
SEAM,433,8|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631859405799981016,4631859405799981016,4577385919724033915,4577385919724033915,true,true,4607182402078146411,4607182402078146411,2,true,true
SEAM,434,8|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631859168258104440,4631859168258104440,4577385017030962909,4577385017030962909,false,false,0,0,2,true,true
SEAM,435,9|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631859287936183608,4631859287936183608,4577643660556617980,4577643660556617980,false,false,0,0,2,true,true
SEAM,436,9|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631859287943020544,4631859287943020544,4577385656844440086,4577385656844440086,true,true,4517328787104861247,4517328787104861247,2,true,true
SEAM,437,9|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631859495558042040,4631859495558042040,4577386119929117522,4577386119929117522,true,true,4607182402094491904,4607182402094491904,2,true,true
SEAM,438,9|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631859258409827752,4631859258409827752,4577385218811226441,4577385218811226441,false,false,0,0,2,true,true
SEAM,439,10|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631863727489835928,4631863727489835928,4577622016469949572,4577622016469949572,false,false,0,0,2,true,true
SEAM,440,10|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631863727496364032,4631863727496364032,4577395559254743222,4577395559254743222,true,true,4517328836378526664,4517328836378526664,2,true,true
SEAM,441,10|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631863909625187592,4631863909625187592,4577395965492533223,4577395965492533223,true,true,4607182403038480001,4607182403038480001,2,true,true
SEAM,442,10|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631863698284093136,4631863698284093136,4577395167793403895,4577395167793403895,false,false,0,0,2,true,true
SEAM,443,11|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631865123364459528,4631865123364459528,4577613264913610029,4577613264913610029,false,false,0,0,2,true,true
SEAM,444,11|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631865123370172416,4631865123370172416,4577398672747050348,4577398672747050348,true,true,4517328854960114432,4517328854960114432,2,true,true
SEAM,445,11|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631865295926470680,4631865295926470680,4577399057633351662,4577399057633351662,true,true,4607182403393593464,4607182403393593464,2,true,true
SEAM,446,11|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631865093838707720,4631865093838707720,4577398297059303415,4577398297059303415,false,false,0,0,2,true,true
SEAM,447,12|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631868559307679848,4631868559307679848,4577587757104753206,4577587757104753206,false,false,0,0,2,true,true
SEAM,448,12|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631868559312551936,4631868559312551936,4577406336606134245,4577406336606134245,true,true,4517328907008704724,4517328907008704724,2,true,true
SEAM,449,12|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631868705129421152,4631868705129421152,4577406661850219934,4577406661850219934,true,true,4607182404385455042,4607182404385455042,2,true,true
SEAM,450,12|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631868529992570400,4631868529992570400,4577406009505158364,4577406009505158364,false,false,0,0,2,true,true
SEAM,451,13|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631871279596342264,4631871279596342264,4577563562476420540,4577563562476420540,false,false,0,0,2,true,true
SEAM,452,13|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631871279600762880,4631871279600762880,4577412404200759970,4577412404200759970,true,true,4517328954591448198,4517328954591448198,2,true,true
SEAM,453,13|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631871401047568608,4631871401047568608,4577412675087492758,4577412675087492758,true,true,4607182405289239101,4607182405289239101,2,true,true
SEAM,454,13|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631871250235636952,4631871250235636952,4577412120517101877,4577412120517101877,false,false,0,0,2,true,true
SEAM,455,14|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631873554728564960,4631873554728564960,4577540613292305221,4577540613292305221,false,false,0,0,2,true,true
SEAM,456,14|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631873554732810240,4631873554732810240,4577417478875909401,4577417478875909401,true,true,4517328998722075803,4517328998722075803,2,true,true
SEAM,457,14|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631873653628261104,4631873653628261104,4577417699461913383,4577417699461913383,true,true,4607182406125171660,4607182406125171660,2,true,true
SEAM,458,14|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631873525136137368,4631873525136137368,4577417234666065908,4577417234666065908,false,false,0,0,2,true,true
SEAM,459,15|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631877007336667624,4631877007336667624,4577501065856154844,4577501065856154844,false,false,0,0,2,true,true
SEAM,460,15|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631877007339159552,4631877007339159552,4577425179903927512,4577425179903927512,true,true,4517329073247172316,4517329073247172316,2,true,true
SEAM,461,15|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631877068244341504,4631877068244341504,4577425315752751629,4577425315752751629,true,true,4607182407534614007,4607182407534614007,2,true,true
SEAM,462,15|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631876977954741720,4631876977954741720,4577425004730399502,4577425004730399502,false,false,0,0,2,true,true
SEAM,463,16|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631878583454797408,4631878583454797408,4577481120609293759,4577481120609293759,false,false,0,0,2,true,true
SEAM,464,16|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631878583456890880,4631878583456890880,4577428695429759532,4577428695429759532,true,true,4517329110301278015,4517329110301278015,2,true,true
SEAM,465,16|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631878625509650064,4631878625509650064,4577428789228311666,4577428789228311666,true,true,4607182408233292731,4607182408233292731,2,true,true
SEAM,466,16|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631878553972351120,4631878553972351120,4577428553730155287,4577428553730155287,false,false,0,0,2,true,true
SEAM,467,17|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631881445064797888,4631881445064797888,4577441877383873771,4577441877383873771,false,false,0,0,2,true,true
SEAM,468,17|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631881445065883648,4631881445065883648,4577435078239961621,4577435078239961621,true,true,4517329182445013413,4517329182445013413,2,true,true
SEAM,469,17|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631881450475366400,4631881450475366400,4577435090305796532,4577435090305796532,true,true,4607182409592651019,4607182409592651019,2,true,true
SEAM,470,17|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631881415536825952,4631881415536825952,4577435002283113306,4577435002283113306,false,false,0,0,2,true,true
SEAM,471,18|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631883626832118368,4631883626832118368,4577469164549324177,4577469164549324177,false,false,0,0,2,true,true
SEAM,472,18|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631883626833772544,4631883626833772544,4577440031686025329,4577440031686025329,true,true,4517329147738825206,4517329147738825206,2,true,true
SEAM,473,18|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631883650393724520,4631883650393724520,4577440085388968546,4577440085388968546,true,true,4607182408919939381,4607182408919939381,2,true,true
SEAM,474,18|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631883597475386152,4631883597475386152,4577439923432786906,4577439923432786906,false,false,0,0,2,true,true
SEAM,475,19|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631883900552012224,4631883900552012224,4577474127897282096,4577474127897282096,false,false,0,0,2,true,true
SEAM,476,19|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631883900553003008,4631883900553003008,4577440655606155020,4577440655606155020,true,true,4517329140963097631,4517329140963097631,2,true,true
SEAM,477,19|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631883927629548536,4631883927629548536,4577440717324879620,4577440717324879620,true,true,4607182408789600263,4607182408789600263,2,true,true
SEAM,478,19|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631883871146199152,4631883871146199152,4577440540776760523,4577440540776760523,false,false,0,0,2,true,true
SEAM,479,20|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631888642176004840,4631888642176004840,4577554432134900874,4577554432134900874,false,false,0,0,2,true,true
SEAM,480,20|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631888642179072000,4631888642179072000,4577451463746843210,4577451463746843210,true,true,4517329032323268484,4517329032323268484,2,true,true
SEAM,481,20|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631888725527695728,4631888725527695728,4577451653733071218,4577451653733071218,true,true,4607182406704428396,4607182406704428396,2,true,true
SEAM,482,20|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631888612860155840,4631888612860155840,4577451247048847401,4577451247048847401,false,false,0,0,2,true,true
SEAM,483,21|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631893616995664776,4631893616995664776,4577627152831906363,4577627152831906363,false,false,0,0,2,true,true
SEAM,484,21|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631893617000054784,4631893617000054784,4577462803435865105,4577462803435865105,true,true,4517328936119826455,4517328936119826455,2,true,true
SEAM,485,21|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631893749986427656,4631893749986427656,4577463106567197404,4577463106567197404,true,true,4607182404864429949,4607182404864429949,2,true,true
SEAM,486,21|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631893587552933880,4631893587552933880,4577462495806688524,4577462495806688524,false,false,0,0,2,true,true
SEAM,487,22|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631898552592356824,4631898552592356824,4577687634119539386,4577687634119539386,false,false,0,0,2,true,true
SEAM,488,22|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631898552598003712,4631898552598003712,4577474053719256532,4577474053719256532,true,true,4517328858721360426,4517328858721360426,2,true,true
SEAM,489,22|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631898725336132928,4631898725336132928,4577474447461398080,4577474447461398080,true,true,4607182403391192868,4607182403391192868,2,true,true
SEAM,490,22|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631898523058964024,4631898523058964024,4577473673080494821,4577473673080494821,false,false,0,0,2,true,true
SEAM,491,23|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631903456739028808,4631903456739028808,4577736225327690591,4577736225327690591,false,false,0,0,2,true,true
SEAM,492,23|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631903456746012672,4631903456746012672,4577485232315135944,4577485232315135944,true,true,4517328799674851536,4517328799674851536,2,true,true
SEAM,493,23|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631903659634804800,4631903659634804800,4577485694783195924,4577485694783195924,true,true,4607182402272892754,4607182402272892754,2,true,true
SEAM,494,23|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4631903427453315376,4631903427453315376,4577484797359315730,4577484797359315730,false,false,0,0,2,true,true
SEAM,495,24|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4631908341379264136,4631908341379264136,4577773227972880900,4577773227972880900,false,false,0,0,2,true,true
SEAM,496,24|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4631908341386313728,4631908341386313728,4577496366444824126,4577496366444824126,true,true,4517328758612873243,4517328758612873243,2,true,true
